batch_id,product_id,production_date,quantity_produced,defect_quantity
930,46,2024-12-06,471,30
931,27,2023-02-14,645,24
932,29,2023-01-24,969,23
933,47,2023-07-07,996,36
934,28,2023-02-21,728,31
935,11,2024-07-01,876,39
936,35,2024-06-07,775,17
937,48,2024-11-01,528,12
938,6,2023-12-15,508,35
939,39,2023-12-03,690,41
940,14,2024-06-07,234,9
941,47,2024-02-29,211,40
942,15,2023-01-26,591,1
943,4,2024-02-17,514,47
944,21,2024-01-17,847,31
945,39,2023-01-13,282,29
946,5,2024-10-16,894,13
947,1,2023-11-22,298,43
948,27,2023-12-06,914,30
949,46,2023-02-24,661,34
950,26,2023-09-15,823,30
951,38,2023-04-02,874,38
952,4,2023-12-12,929,7
953,8,2023-07-11,439,37
954,5,2024-12-03,836,2
955,44,2024-09-10,315,44
956,41,2023-09-05,362,5
957,29,2023-05-14,817,41
958,14,2023-01-27,483,9
959,28,2024-08-04,561,47
960,48,2023-05-30,809,44
961,27,2024-12-06,693,25
962,15,2023-05-16,750,22
963,37,2023-05-13,686,15
964,38,2023-04-18,527,45
965,25,2024-07-20,930,9
966,1,2024-04-14,603,14
967,21,2023-05-27,212,8
968,43,2024-09-04,560,49
969,36,2023-09-25,206,42
970,34,2023-11-02,701,43
971,17,2023-08-16,354,6
972,11,2024-09-22,309,13
973,18,2024-09-03,889,6
974,34,2023-06-05,709,23
975,44,2024-11-26,668,3
976,18,2023-07-26,466,5
977,13,2024-06-21,658,29
978,37,2024-03-31,963,23
979,29,2024-05-18,692,3
980,40,2024-01-02,396,28
981,24,2024-09-06,358,48
982,13,2023-06-12,671,32
983,10,2023-07-13,229,39
984,28,2024-07-10,446,24
985,8,2024-02-03,535,6
986,48,2024-10-08,424,44
987,6,2024-03-07,957,17
988,13,2023-02-17,729,24
989,14,2024-03-09,543,29
990,6,2024-02-22,391,19
991,30,2023-05-12,749,42
992,33,2024-02-24,725,9
993,2,2023-11-30,405,8
994,23,2023-06-16,688,17
995,1,2023-03-19,808,17
996,35,2024-09-06,912,10
997,37,2024-06-21,699,17
998,50,2023-05-24,651,2
999,1,2024-02-20,509,17
1000,21,2023-04-22,355,30
1001,2,2024-05-16,944,35
1002,9,2023-06-30,998,49
1003,46,2023-08-31,311,16
1004,19,2023-11-11,873,30
1005,32,2023-01-13,321,0
1006,5,2024-02-01,761,10
1007,17,2024-10-10,748,43
1008,15,2024-01-11,849,38
1009,13,2023-08-11,689,46
1010,12,2023-03-23,315,29
1011,12,2024-09-08,512,2
1012,6,2023-11-25,276,10
1013,36,2023-10-07,383,6
1014,1,2023-08-22,640,49
1015,15,2023-04-20,347,32
1016,34,2023-09-19,899,24
1017,11,2023-02-24,200,42
1018,12,2023-01-17,713,32
1019,37,2024-04-26,928,34
1020,44,2024-10-11,804,29
1021,48,2023-04-28,458,41
1022,21,2023-03-28,432,10
1023,34,2024-01-26,558,3
1024,21,2023-03-30,961,14
1025,29,2023-12-15,559,46
1026,14,2024-05-03,311,28
1027,24,2023-01-12,396,7
1028,33,2024-10-06,953,44
1029,46,2023-10-05,628,40
1030,43,2024-12-05,630,22
1031,15,2023-10-01,936,6
1032,48,2023-08-14,959,24
1033,19,2024-06-30,732,19
1034,39,2024-10-07,573,14
1035,5,2023-09-11,711,28
1036,6,2024-06-18,614,41
1037,45,2024-01-18,363,25
1038,27,2023-01-30,686,23
1039,38,2024-03-28,265,20
1040,24,2024-03-27,305,13
1041,36,2024-09-13,609,6
1042,3,2023-07-03,746,20
1043,24,2023-08-31,619,34
1044,31,2024-12-08,531,39
1045,20,2024-05-27,525,1
1046,50,2024-11-25,304,1
1047,27,2023-03-11,960,18
1048,25,2024-08-25,473,11
1049,41,2023-09-30,627,24
1050,22,2024-12-05,648,6
1051,38,2024-06-16,627,40
1052,35,2024-07-14,850,5
1053,11,2023-03-03,621,12
1054,23,2023-12-06,709,1
1055,10,2024-05-04,258,18
1056,1,2023-10-25,320,0
1057,7,2024-08-23,843,10
1058,15,2023-04-15,640,7
1059,24,2024-12-21,637,24
1060,48,2023-04-01,505,27
1061,23,2023-09-09,647,14
1062,29,2023-09-01,291,2
1063,42,2024-07-25,665,13
1064,9,2023-03-06,336,47
1065,26,2023-06-22,727,13
1066,41,2023-05-15,493,22
1067,6,2024-06-15,778,26
1068,43,2024-07-02,236,15
1069,9,2024-07-14,946,46
1070,13,2023-11-11,811,49
1071,31,2023-07-10,635,12
1072,12,2024-09-29,214,7
1073,49,2023-07-06,529,21
1074,38,2024-10-25,784,12
1075,46,2023-10-04,517,15
1076,50,2024-06-12,809,4
1077,46,2023-04-19,792,5
1078,40,2024-04-06,848,16
1079,2,2024-04-16,521,30
1080,17,2024-01-06,297,35
1081,7,2023-06-12,407,15
1082,17,2023-12-16,482,34
1083,40,2023-02-01,404,9
1084,47,2023-04-25,226,46
1085,43,2024-08-08,696,49
1086,34,2024-08-06,902,47
1087,24,2023-01-27,471,35
1088,47,2023-12-06,675,19
1089,32,2024-03-26,995,43
1090,1,2023-01-29,752,37
1091,22,2023-03-24,720,38
1092,29,2024-03-28,223,47
1093,36,2024-06-04,232,45
1094,12,2023-01-20,357,2
1095,29,2024-11-05,244,27
1096,13,2024-06-19,796,15
1097,29,2023-11-07,750,11
1098,50,2024-10-30,800,41
1099,24,2023-06-11,209,18
1100,29,2023-07-15,374,42
1101,17,2024-03-26,278,24
1102,37,2024-01-16,535,2
1103,32,2023-12-01,293,46
1104,48,2024-02-04,593,4
1105,46,2024-09-02,377,23
1106,48,2023-09-24,926,8
1107,10,2024-04-25,430,22
1108,44,2024-08-18,388,8
1109,21,2024-10-06,205,26
1110,34,2023-03-30,508,19
1111,10,2024-08-28,865,32
1112,2,2023-08-11,467,40
1113,40,2024-08-15,899,42
1114,8,2024-01-13,627,22
1115,45,2023-11-27,674,46
1116,16,2023-10-13,687,35
1117,40,2024-03-21,231,30
1118,30,2023-02-02,586,38
1119,40,2023-08-03,633,49
1120,19,2024-05-20,471,27
1121,22,2023-09-28,502,38
1122,11,2024-04-06,325,41
1123,20,2023-07-26,964,26
1124,19,2023-02-01,640,20
1125,33,2023-12-02,614,44
1126,7,2023-03-06,595,50
1127,1,2024-02-26,381,1
1128,10,2023-06-07,535,5
1129,17,2023-11-09,850,38
1130,24,2024-01-16,341,6
1131,36,2024-10-11,891,45
1132,14,2023-11-21,254,7
1133,43,2023-10-19,978,26
1134,4,2023-02-14,258,38
1135,12,2024-12-13,429,43
1136,30,2023-02-25,711,9
1137,48,2023-10-21,408,7
1138,15,2023-05-20,775,5
1139,49,2024-02-29,897,42
1140,46,2024-04-24,514,7
1141,33,2023-03-11,352,34
1142,5,2023-01-24,973,4
1143,45,2023-04-24,725,25
1144,48,2023-05-03,256,49
1145,30,2024-07-14,988,35
1146,45,2023-02-02,751,0
1147,2,2024-08-06,661,41
1148,29,2023-11-20,258,0
1149,22,2024-01-04,333,47
1150,46,2023-06-08,928,14
1151,22,2023-06-06,678,9
1152,50,2024-01-12,452,48
1153,46,2023-09-14,949,45
1154,1,2023-07-08,649,17
1155,26,2023-01-13,618,47
1156,43,2023-09-28,804,11
1157,3,2023-11-12,397,40
1158,42,2023-03-20,350,45
1159,2,2023-07-15,950,34
1160,19,2024-01-27,767,22
1161,16,2024-05-29,412,32
1162,25,2023-05-18,791,41
1163,49,2023-12-26,365,2
1164,34,2024-06-20,474,43
1165,19,2024-09-30,613,0
1166,3,2024-02-28,815,36
1167,25,2023-03-20,846,15
1168,42,2023-02-13,967,14
1169,44,2024-04-25,413,28
1170,40,2024-06-10,445,30
1171,30,2024-03-30,551,47
1172,9,2023-11-22,332,30
1173,17,2023-09-29,358,20
1174,45,2023-05-15,809,34
1175,49,2023-03-07,871,33
1176,41,2024-05-29,238,43
1177,17,2024-03-06,487,24
1178,8,2023-11-25,907,37
1179,29,2024-11-23,990,45
1180,29,2023-08-26,952,5
1181,45,2024-01-27,643,13
1182,37,2024-01-09,491,18
1183,23,2023-08-14,643,15
1184,46,2024-09-05,628,38
1185,19,2023-05-30,574,2
1186,37,2024-04-02,965,15
1187,14,2023-04-13,200,41
1188,40,2024-04-18,220,31
1189,7,2023-03-29,996,49
1190,8,2023-07-15,916,23
1191,21,2024-12-17,468,4
1192,26,2023-03-29,344,40
1193,35,2023-03-15,605,7
1194,44,2023-10-13,299,33
1195,7,2024-01-21,463,47
1196,27,2023-02-08,653,24
1197,38,2024-03-30,787,35
1198,46,2023-02-08,755,37
1199,6,2024-09-27,645,12
1200,48,2023-06-18,205,29
1201,48,2023-03-30,402,10
1202,40,2024-05-06,529,47
1203,46,2023-08-10,237,15
1204,9,2024-03-27,561,10
1205,4,2023-04-19,245,50
1206,33,2024-12-10,928,38
1207,7,2023-01-12,752,13
1208,15,2024-12-12,666,20
1209,17,2023-12-28,757,49
1210,50,2023-10-10,897,23
1211,32,2023-10-18,513,24
1212,49,2023-04-21,260,42
1213,41,2023-01-22,942,7
1214,6,2023-03-08,899,0
1215,32,2024-10-14,220,32
1216,5,2023-03-17,508,26
1217,33,2023-09-29,894,9
1218,38,2023-03-22,674,13
1219,33,2024-02-15,441,7
1220,46,2023-12-31,200,8
1221,6,2024-07-20,340,26
1222,27,2023-04-28,405,0
1223,19,2024-09-04,319,32
1224,21,2023-09-21,963,33
1225,28,2023-03-23,500,21
1226,27,2024-12-01,408,47
1227,4,2023-05-05,467,37
1228,25,2024-08-17,379,14
1229,11,2023-08-16,895,5
1230,42,2024-01-30,487,37
1231,17,2023-01-28,937,47
1232,22,2024-01-25,321,33
1233,15,2024-01-15,723,40
1234,5,2023-10-16,886,33
1235,10,2024-06-09,402,18
1236,17,2024-08-25,790,5
1237,49,2024-05-25,452,9
1238,33,2024-04-26,441,40
1239,9,2023-11-23,867,34
1240,35,2023-09-17,257,17
1241,10,2023-01-12,295,37
1242,1,2024-01-22,460,29
1243,2,2023-01-27,431,11
1244,17,2024-01-13,851,35
1245,45,2024-05-12,986,27
1246,43,2023-02-13,508,50
1247,36,2024-10-21,863,31
1248,26,2024-01-03,635,8
1249,40,2024-03-28,783,14
1250,15,2024-10-18,486,42
1251,22,2024-06-23,319,6
1252,4,2024-03-14,989,11
1253,35,2024-06-01,326,40
1254,10,2024-09-13,707,16
1255,32,2023-11-04,246,28
1256,39,2023-10-22,464,29
1257,29,2024-08-28,366,16
1258,18,2023-10-11,785,21
1259,50,2024-07-12,425,44
1260,21,2023-06-12,210,27
1261,26,2024-02-14,459,27
1262,45,2024-07-26,487,16
1263,19,2023-05-05,264,43
1264,49,2024-07-03,677,34
1265,23,2024-01-14,231,47
1266,47,2023-11-20,777,3
1267,30,2024-11-10,484,13
1268,33,2024-11-16,845,39
1269,15,2023-12-18,423,15
1270,11,2024-10-22,931,50
1271,39,2024-08-06,946,33
1272,18,2024-08-29,516,13
1273,44,2023-10-17,323,10
1274,41,2023-01-01,484,7
1275,13,2024-05-22,636,30
1276,6,2024-10-11,345,11
1277,49,2023-08-16,834,17
1278,12,2023-03-10,385,12
1279,17,2023-03-24,232,38
1280,4,2024-01-24,445,26
1281,45,2024-01-24,638,19
1282,45,2023-08-15,807,38
1283,10,2024-09-19,694,50
1284,47,2024-06-23,963,18
1285,35,2023-10-11,659,29
1286,5,2023-09-19,932,8
1287,16,2024-09-09,582,16
1288,40,2023-05-20,237,48
1289,9,2024-12-11,746,11
1290,14,2024-06-25,504,41
1291,40,2024-02-16,842,33
1292,17,2023-01-25,331,47
1293,18,2023-11-25,457,7
1294,18,2024-03-08,741,38
1295,9,2023-09-14,554,0
1296,50,2023-11-12,483,20
1297,20,2024-10-21,838,10
1298,11,2024-03-26,286,38
1299,31,2023-06-17,881,20
1300,3,2023-02-16,636,39
1301,47,2024-04-25,646,7
1302,48,2024-09-29,428,45
1303,26,2024-08-02,263,29
1304,15,2024-10-04,766,25
1305,11,2024-06-08,982,16
1306,46,2024-02-12,650,49
1307,28,2023-03-18,559,16
1308,38,2023-08-17,862,14
1309,1,2024-11-17,608,22
1310,5,2024-01-04,815,10
1311,43,2023-02-07,593,47
1312,18,2023-11-03,758,37
1313,4,2024-06-12,728,30
1314,4,2024-07-18,484,11
1315,17,2023-09-05,418,14
1316,36,2023-06-08,384,29
1317,27,2023-10-31,634,44
1318,12,2023-07-12,796,47
1319,13,2023-07-28,612,31
1320,44,2023-04-09,932,41
1321,14,2023-05-01,223,9
1322,5,2023-10-24,647,39
1323,39,2024-11-19,624,2
1324,39,2023-06-05,471,7
1325,45,2023-11-05,386,23
1326,1,2023-11-07,666,28
1327,25,2023-12-11,987,38
1328,35,2024-06-24,324,50
1329,22,2023-05-28,210,32
1330,28,2023-12-17,213,18
1331,43,2023-05-21,786,20
1332,46,2024-05-13,812,24
1333,19,2024-05-17,367,8
1334,37,2023-08-24,484,42
1335,21,2024-08-30,950,32
1336,12,2024-09-05,923,46
1337,41,2024-07-27,905,47
1338,21,2024-05-09,528,45
1339,17,2024-10-11,283,43
1340,38,2024-05-15,904,30
1341,10,2023-04-16,969,43
1342,27,2024-08-31,944,23
1343,7,2024-09-25,525,7
1344,31,2023-01-27,406,8
1345,32,2023-10-13,610,2
1346,37,2023-08-17,527,6
1347,9,2024-03-10,914,10
1348,1,2023-07-31,498,13
1349,10,2024-11-22,252,29
1350,24,2023-08-16,961,8
1351,4,2023-10-09,538,28
1352,45,2024-07-06,596,24
1353,15,2024-09-19,385,36
1354,47,2023-11-08,239,31
1355,17,2023-03-21,871,37
1356,31,2023-06-18,936,43
1357,9,2024-06-21,682,28
1358,1,2023-06-24,955,22
1359,42,2023-02-13,846,15
1360,45,2024-05-21,358,28
1361,44,2023-11-06,995,35
1362,12,2023-03-22,940,27
1363,36,2023-11-03,755,0
1364,6,2024-05-21,864,48
1365,32,2024-02-17,979,18
1366,23,2023-09-06,459,26
1367,26,2023-08-03,619,27
1368,35,2024-11-04,646,27
1369,22,2023-09-13,698,10
1370,30,2023-09-11,593,45
1371,32,2023-07-02,399,14
1372,8,2023-10-15,359,28
1373,14,2023-08-24,472,0
1374,42,2023-08-26,730,26
1375,43,2024-01-22,832,43
1376,48,2023-09-14,843,47
1377,8,2024-05-02,319,10
1378,31,2023-07-17,816,21
1379,45,2023-01-07,993,18
1380,29,2023-11-02,979,33
1381,45,2024-05-19,392,13
1382,42,2023-03-30,616,27
1383,41,2024-10-16,281,32
1384,34,2024-07-05,998,24
1385,6,2024-05-16,960,28
1386,11,2024-08-29,359,6
1387,16,2024-06-08,374,39
1388,1,2023-07-10,534,27
1389,39,2024-04-23,328,34
1390,14,2023-09-08,669,32
1391,17,2024-11-23,884,12
1392,43,2024-01-11,341,18
1393,24,2023-12-10,375,34
1394,16,2024-06-11,338,1
1395,16,2024-02-04,240,8
1396,9,2024-01-05,949,16
1397,27,2023-05-22,944,32
1398,25,2023-11-24,882,7
1399,46,2024-07-06,678,18
1400,19,2023-02-28,584,27
1401,27,2023-12-26,593,32
1402,12,2024-12-14,877,0
1403,9,2023-09-01,347,14
1404,32,2023-08-08,645,7
1405,48,2024-02-13,583,17
1406,19,2024-07-04,608,21
1407,6,2023-08-06,766,19
1408,46,2024-04-11,888,6
1409,30,2024-10-03,563,16
1410,22,2023-08-08,201,9
1411,20,2023-07-09,895,18
1412,11,2023-07-24,563,36
1413,3,2023-08-07,554,38
1414,13,2023-07-15,298,19
1415,45,2024-05-21,469,44
1416,34,2023-07-23,823,40
1417,10,2024-03-23,203,15
1418,25,2023-05-14,252,48
1419,20,2023-07-10,683,35
1420,19,2024-08-04,330,0
1421,21,2024-07-29,342,15
1422,16,2024-11-30,573,23
1423,40,2024-07-31,749,34
1424,29,2023-03-10,424,36
1425,12,2024-04-28,632,34
1426,32,2023-04-15,547,11
1427,43,2023-08-27,621,4
1428,32,2023-10-16,492,19
1429,19,2024-09-06,704,39
1430,29,2024-09-26,908,32
1431,33,2023-03-12,955,20
1432,20,2023-01-03,658,43
1433,34,2023-09-09,730,47
1434,3,2023-10-02,227,31
1435,46,2023-10-16,802,10
1436,25,2023-10-12,873,23
1437,18,2023-08-01,868,49
1438,18,2024-01-12,960,34
1439,17,2023-04-02,736,36
1440,37,2024-08-06,987,30
1441,2,2023-09-13,519,28
1442,1,2024-05-23,340,13
1443,13,2024-04-21,979,49
1444,25,2023-01-05,312,45
1445,46,2023-12-24,252,3
1446,42,2023-10-26,332,12
1447,26,2024-09-24,288,15
1448,19,2023-12-16,928,18
1449,10,2024-05-27,664,24
1450,5,2023-11-24,301,16
1451,37,2023-02-25,936,6
1452,23,2023-01-28,747,24
1453,12,2024-03-27,646,8
1454,8,2024-07-08,830,17
1455,36,2023-07-14,400,11
1456,32,2024-01-03,636,50
1457,35,2024-09-19,247,17
1458,22,2023-05-01,884,12
1459,8,2023-01-14,474,14
1460,9,2024-02-20,886,9
1461,32,2023-07-07,326,2
1462,37,2023-10-05,525,21
1463,48,2024-03-10,770,45
1464,48,2024-01-11,251,29
1465,39,2023-03-20,343,9
1466,33,2024-08-06,711,38
1467,17,2023-11-11,407,7
1468,31,2023-03-05,612,48
1469,26,2023-06-22,811,36
1470,1,2024-04-09,782,23
1471,28,2024-12-06,472,23
1472,17,2024-06-17,819,10
1473,18,2023-08-18,594,27
1474,46,2024-12-18,520,38
1475,50,2024-01-31,795,22
1476,48,2024-02-21,677,50
1477,20,2023-03-02,727,17
1478,45,2024-01-16,392,6
1479,40,2023-01-13,303,7
1480,15,2024-06-13,671,50
1481,31,2023-11-29,508,28
1482,16,2024-05-18,919,23
1483,27,2024-01-09,572,40
1484,34,2023-06-16,926,16
1485,6,2024-12-11,740,0
1486,27,2023-05-04,498,47
1487,10,2023-09-02,840,26
1488,50,2023-08-24,309,2
1489,4,2023-05-25,868,24
1490,24,2023-02-28,317,27
1491,33,2024-07-16,393,5
1492,20,2024-12-18,302,15
1493,4,2023-04-17,498,26
1494,2,2023-09-13,896,38
1495,25,2023-12-09,993,16
1496,39,2024-08-09,830,16
1497,43,2023-02-15,551,29
1498,35,2023-07-04,977,20
1499,42,2024-06-01,383,16
1500,7,2024-07-10,961,43
1501,11,2023-11-28,589,2
1502,8,2024-01-07,587,43
1503,20,2023-01-07,200,47
1504,20,2024-01-12,823,19
1505,18,2024-06-04,660,12
1506,24,2024-07-29,742,31
1507,5,2024-08-06,213,34
1508,22,2024-01-19,598,26
1509,34,2023-08-24,312,26
1510,33,2024-08-20,288,3
1511,26,2024-09-23,888,16
1512,47,2024-11-01,466,8
1513,4,2024-03-07,934,3
1514,19,2023-10-08,747,16
1515,8,2023-05-23,350,47
1516,19,2024-08-21,326,33
1517,10,2023-06-28,321,7
1518,41,2024-09-08,715,36
1519,33,2023-05-06,491,41
1520,20,2024-05-12,812,7
1521,25,2023-06-23,588,13
1522,41,2024-04-25,949,35
1523,35,2023-09-18,219,39
1524,3,2024-01-03,232,2
1525,30,2024-03-05,680,10
1526,49,2024-04-21,683,6
1527,16,2024-06-01,866,3
1528,37,2024-09-24,242,45
1529,18,2024-05-30,213,50
1530,3,2023-05-04,868,42
1531,35,2024-02-08,649,47
1532,50,2024-08-31,551,44
1533,16,2023-12-31,434,32
1534,18,2023-09-02,989,30
1535,45,2023-11-15,716,35
1536,31,2024-07-13,478,17
1537,33,2024-08-09,598,28
1538,48,2023-07-28,902,42
1539,35,2023-05-31,505,29
1540,26,2024-07-13,206,7
1541,34,2023-10-10,387,50
1542,9,2023-03-06,692,26
1543,36,2024-07-22,468,24
1544,17,2024-11-14,609,45
1545,14,2024-02-20,300,15
1546,17,2023-08-04,470,28
1547,33,2024-02-14,349,29
1548,42,2023-07-31,594,43
1549,47,2023-09-09,320,35
1550,42,2023-09-20,827,46
1551,27,2023-08-23,663,41
1552,43,2023-09-27,968,45
1553,16,2024-11-04,362,38
1554,12,2024-03-23,912,7
1555,4,2023-01-22,321,11
1556,34,2023-10-27,319,46
1557,8,2024-08-23,631,45
1558,18,2023-01-29,384,26
1559,31,2024-05-02,745,26
1560,49,2023-06-19,204,2
1561,2,2024-12-11,681,44
1562,45,2024-11-04,828,37
1563,2,2024-10-20,941,5
1564,9,2024-07-10,593,12
1565,22,2024-10-02,694,16
1566,28,2024-02-12,484,34
1567,3,2024-11-17,562,22
1568,29,2024-05-25,682,40
1569,35,2023-09-16,554,43
1570,46,2024-09-21,832,11
1571,10,2023-06-20,275,48
1572,33,2024-10-19,997,18
1573,38,2023-05-23,677,31
1574,17,2024-03-04,451,31
1575,25,2023-05-17,707,15
1576,32,2023-05-19,466,14
1577,44,2023-03-02,911,8
1578,27,2024-04-29,926,39
1579,44,2024-11-22,423,2
1580,4,2023-11-22,278,33
1581,27,2023-06-04,966,15
1582,19,2023-04-16,506,21
1583,22,2023-09-19,892,7
1584,36,2023-07-08,556,16
1585,25,2024-10-19,723,10
1586,29,2023-08-12,204,28
1587,45,2024-10-21,742,18
1588,42,2023-11-06,939,15
1589,18,2023-07-30,289,30
1590,20,2024-09-10,480,30
1591,16,2023-05-19,990,39
1592,45,2024-03-14,202,48
1593,8,2024-05-09,717,36
1594,37,2024-11-07,967,21
1595,27,2024-05-24,346,20
1596,35,2024-07-30,334,26
1597,13,2023-04-13,365,21
1598,21,2024-06-30,694,49
1599,25,2024-01-23,304,4
1600,10,2023-01-29,493,38
1601,22,2023-02-04,465,19
1602,49,2024-08-14,752,4
1603,22,2024-05-11,678,24
1604,41,2024-01-09,937,5
1605,11,2023-09-07,872,25
1606,32,2023-10-22,718,21
1607,21,2024-10-02,266,36
1608,37,2023-03-16,738,26
1609,29,2024-10-25,894,38
1610,21,2024-09-28,874,4
1611,15,2024-11-08,413,20
1612,45,2023-12-25,480,1
1613,40,2024-03-31,792,40
1614,45,2023-02-26,441,0
1615,43,2024-01-29,797,37
1616,28,2024-11-30,723,20
1617,28,2023-02-08,994,47
1618,15,2024-01-07,563,33
1619,35,2023-11-26,796,41
1620,46,2024-02-22,900,46
1621,42,2024-09-03,804,38
1622,34,2024-07-24,227,18
1623,11,2023-10-25,676,10
1624,2,2023-02-08,402,5
1625,46,2024-02-08,961,10
1626,3,2023-05-14,665,24
1627,32,2024-06-30,940,28
1628,26,2024-06-09,901,15
1629,8,2023-01-03,543,15
1630,34,2024-09-16,778,38
1631,39,2023-10-07,830,41
1632,22,2024-07-16,346,2
1633,29,2024-12-05,545,50
1634,27,2024-07-10,579,32
1635,44,2023-06-26,480,43
1636,13,2023-07-28,686,29
1637,5,2024-05-28,875,11
1638,23,2024-01-29,363,20
1639,28,2023-02-22,557,38
1640,5,2023-01-22,562,6
1641,31,2024-06-10,1000,15
1642,24,2024-04-10,672,20
1643,3,2023-12-26,415,49
1644,18,2024-04-14,504,34
1645,36,2023-04-12,892,18
1646,11,2024-05-07,370,26
1647,10,2023-04-28,699,43
1648,21,2024-07-11,989,13
1649,26,2023-06-16,684,47
1650,31,2024-12-09,463,18
1651,2,2024-07-01,293,9
1652,44,2023-10-18,536,26
1653,33,2023-07-24,896,34
1654,42,2023-11-11,588,11
1655,2,2024-05-15,550,8
1656,24,2024-03-19,347,26
1657,48,2023-03-24,404,13
1658,42,2023-07-23,429,31
1659,11,2024-06-01,870,38
1660,36,2023-01-24,962,37
1661,8,2023-03-27,740,45
1662,15,2023-08-12,669,44
1663,30,2023-11-02,931,2
1664,29,2023-11-04,769,2
1665,38,2023-07-14,327,0
1666,5,2023-12-06,706,10
1667,40,2023-01-29,460,4
1668,25,2024-11-16,749,29
1669,44,2023-11-01,783,1
1670,12,2023-06-30,994,35
1671,33,2024-04-07,594,16
1672,31,2024-12-19,891,34
1673,42,2024-07-03,783,43
1674,1,2023-01-09,213,3
1675,39,2024-08-24,310,9
1676,12,2023-02-01,523,7
1677,15,2024-06-14,799,3
1678,44,2023-12-09,731,50
1679,32,2024-03-14,661,13
1680,42,2023-07-11,681,12
1681,31,2024-06-17,327,9
1682,12,2023-07-09,715,38
1683,15,2024-04-09,991,39
1684,8,2024-07-02,230,7
1685,35,2024-05-20,332,34
1686,18,2023-06-12,562,30
1687,35,2023-04-15,649,38
1688,32,2023-07-02,826,16
1689,36,2023-11-24,566,6
1690,19,2024-04-20,789,35
1691,6,2023-08-24,477,15
1692,39,2024-12-18,983,35
1693,26,2023-07-11,541,21
1694,37,2023-01-06,232,32
1695,34,2023-07-11,403,39
1696,22,2024-08-18,664,36
1697,31,2023-10-03,260,24
1698,30,2023-05-24,581,42
1699,15,2024-10-14,651,39
1700,32,2024-05-21,791,21
1701,26,2024-05-03,403,19
1702,5,2023-06-24,375,13
1703,20,2023-01-12,206,23
1704,19,2023-06-28,753,19
1705,7,2023-12-28,560,48
1706,10,2024-06-27,218,50
1707,46,2023-10-11,593,10
1708,8,2024-07-08,388,4
1709,17,2024-06-16,221,6
1710,11,2023-01-31,728,41
1711,14,2023-01-18,912,13
1712,18,2023-07-28,588,32
1713,13,2023-09-23,582,31
1714,46,2023-10-30,401,19
1715,30,2023-08-25,401,49
1716,36,2024-02-08,499,0
1717,38,2024-05-25,328,15
1718,15,2024-10-30,323,40
1719,24,2023-12-16,972,18
1720,29,2023-09-26,675,44
1721,40,2023-05-15,591,32
1722,28,2023-06-03,253,11
1723,29,2024-07-19,385,38
1724,12,2024-06-17,209,47
1725,2,2024-06-21,988,35
1726,34,2024-01-05,765,0
1727,18,2024-12-05,600,31
1728,9,2024-10-08,846,31
1729,26,2024-03-31,547,11
1730,39,2024-04-04,933,45
1731,40,2024-11-02,672,12
1732,24,2023-02-22,686,16
1733,21,2023-12-20,712,10
1734,36,2023-10-11,279,31
1735,49,2024-01-12,929,48
1736,43,2023-11-21,973,8
1737,46,2023-03-30,777,38
1738,44,2023-08-17,517,40
1739,17,2024-01-09,330,15
1740,47,2024-07-04,893,42
1741,26,2024-08-24,953,27
1742,26,2023-08-19,774,8
1743,49,2024-02-25,311,39
1744,44,2023-02-21,857,7
1745,7,2024-09-19,204,43
1746,21,2024-09-27,353,28
1747,22,2023-06-15,807,29
1748,39,2023-09-19,486,44
1749,18,2024-06-27,486,21
1750,27,2023-01-26,866,19
1751,2,2024-01-10,299,33
1752,41,2023-01-09,290,12
1753,37,2024-05-11,371,18
1754,18,2023-04-30,645,48
1755,42,2024-07-31,516,8
1756,4,2023-10-22,379,25
1757,30,2023-08-09,581,23
1758,36,2023-02-10,645,4
1759,6,2024-05-29,524,33
1760,19,2024-07-23,862,10
1761,50,2023-07-21,962,18
1762,7,2024-05-15,651,7
1763,11,2023-01-04,343,26
1764,49,2024-10-19,557,1
1765,43,2024-01-11,963,20
1766,43,2024-02-08,227,8
1767,34,2023-04-08,373,40
1768,33,2023-12-17,224,4
1769,13,2023-09-28,409,7
1770,39,2024-02-19,447,12
1771,10,2024-09-03,968,49
1772,10,2023-05-14,403,32
1773,23,2023-12-26,724,3
1774,36,2023-11-28,862,35
1775,42,2024-02-23,709,39
1776,36,2024-11-12,697,20
1777,1,2024-12-09,230,47
1778,18,2024-05-29,373,0
1779,28,2023-06-09,756,31
1780,30,2024-12-21,329,10
1781,48,2023-05-24,521,0
1782,18,2023-07-09,863,23
1783,36,2024-09-07,676,5
1784,25,2024-09-26,853,11
1785,23,2023-05-27,496,36
1786,29,2024-11-27,645,33
1787,27,2024-02-25,798,41
1788,38,2023-04-07,405,11
1789,4,2024-11-26,459,14
1790,36,2024-08-02,603,0
1791,34,2023-10-21,743,14
1792,24,2023-05-01,923,36
1793,19,2023-03-12,992,50
1794,16,2024-10-18,935,40
1795,32,2024-10-02,636,46
