order_id,customer_id,order_date,delivery_date,total_amount
607,57,2023-05-10,2023-05-20,38530.49
608,68,2023-07-20,2023-07-25,18273.88
609,60,2024-03-16,2024-03-21,33222.08
610,68,2024-01-21,2024-01-26,36463.9
611,95,2024-06-16,2024-06-20,14387.45
612,94,2023-11-14,2023-11-24,3273.92
613,92,2023-01-01,2023-01-07,79248.67
614,81,2024-02-11,2024-02-15,132762.78
615,75,2023-09-24,2023-10-01,118936.99
616,1,2024-12-16,2024-12-24,107097.64
617,66,2024-04-27,2024-05-01,72118.27
618,26,2023-09-30,2023-10-08,118228.72
619,91,2024-10-11,2024-10-15,172559.77
620,30,2023-05-02,2023-05-08,179654.88
621,28,2024-03-08,2024-03-16,64244.02
622,41,2023-11-07,2023-11-16,33483.18
623,79,2024-04-01,2024-04-06,65136.87
624,64,2024-03-28,2024-04-07,63608.54
625,14,2023-11-18,2023-11-24,119326.38
626,16,2023-06-30,2023-07-10,109190.5
627,87,2024-01-06,2024-01-11,166066.06
628,31,2024-06-12,2024-06-17,70124.62
629,1,2024-12-05,2024-12-10,56297.86
630,67,2023-11-10,2023-11-19,178388.61
631,2,2023-09-14,2023-09-19,16450.2
632,85,2024-10-07,2024-10-15,88933.3
633,24,2024-05-07,2024-05-15,27619.06
634,3,2023-12-24,2023-12-28,82125.0
635,83,2023-07-20,2023-07-28,11256.04
636,7,2023-09-18,2023-09-24,103762.16
637,68,2023-03-07,2023-03-10,49982.1
638,83,2023-02-27,2023-03-03,137132.33
639,59,2024-10-13,2024-10-23,108491.38
640,2,2023-04-29,2023-05-06,110452.56
641,32,2024-04-10,2024-04-19,29595.72
642,55,2023-05-12,2023-05-18,16076.8
643,32,2023-07-14,2023-07-24,123389.4
644,74,2024-01-31,2024-02-04,98042.84
645,91,2024-11-18,2024-11-21,103660.3
646,1,2024-06-19,2024-06-24,47935.32
647,30,2024-08-27,2024-09-05,40844.74
648,15,2023-04-28,2023-05-01,49276.8
649,54,2024-02-23,2024-03-03,120127.44
650,78,2024-11-30,2024-12-06,33624.93
651,99,2024-01-31,2024-02-03,67653.79
652,100,2024-06-15,2024-06-18,81523.48
653,53,2024-12-11,2024-12-16,27133.2
654,84,2023-12-02,2023-12-06,17094.35
655,8,2024-01-19,2024-01-27,49607.55
656,20,2024-04-02,2024-04-12,49585.44
657,70,2024-10-20,2024-10-23,96685.38
658,53,2024-01-01,2024-01-09,82930.94
659,25,2024-01-08,2024-01-11,23061.51
660,12,2024-12-03,2024-12-08,92854.19
661,67,2023-12-20,2023-12-24,6609.28
662,1,2023-03-19,2023-03-23,20218.97
663,75,2024-09-24,2024-10-04,80321.91
664,74,2023-03-04,2023-03-08,46259.52
665,63,2024-11-10,2024-11-15,123277.58
666,68,2023-01-26,2023-01-29,12260.15
667,40,2024-10-05,2024-10-15,60985.12
668,29,2024-06-17,2024-06-22,170855.82
669,44,2023-11-24,2023-12-04,43188.48
670,23,2023-12-05,2023-12-14,153108.89
671,73,2023-06-19,2023-06-27,78441.75
672,24,2023-03-13,2023-03-23,77899.52
673,92,2023-06-16,2023-06-24,3912.32
674,10,2023-02-09,2023-02-16,7578.48
675,38,2024-04-08,2024-04-18,28772.14
676,96,2024-02-23,2024-03-02,7643.79
677,54,2024-11-02,2024-11-05,115980.32
678,92,2024-02-25,2024-03-06,126051.24
679,23,2024-08-05,2024-08-15,73976.27
680,76,2024-03-30,2024-04-03,42973.78
681,13,2023-02-13,2023-02-22,111231.54
682,81,2023-07-30,2023-08-05,25502.13
683,18,2024-03-20,2024-03-26,86324.58
684,53,2024-05-25,2024-06-03,78635.76
685,43,2023-10-30,2023-11-03,19277.58
686,79,2023-09-24,2023-09-29,104614.11
687,64,2024-02-21,2024-02-29,49751.6
688,61,2023-11-07,2023-11-12,166391.99
689,31,2024-11-10,2024-11-14,64395.52
690,5,2023-09-25,2023-10-01,14858.56
691,42,2024-09-19,2024-09-28,125469.3
692,53,2024-01-16,2024-01-26,103108.01
693,72,2024-07-02,2024-07-11,9048.6
694,23,2024-02-12,2024-02-17,53971.64
695,83,2023-09-24,2023-10-04,120889.97
696,78,2024-09-07,2024-09-17,27085.79
697,15,2024-01-07,2024-01-15,34132.12
698,71,2024-10-14,2024-10-20,27226.08
699,91,2023-08-30,2023-09-07,98275.79
700,65,2023-07-04,2023-07-13,68339.71
701,77,2024-06-07,2024-06-15,69014.24
702,81,2023-06-13,2023-06-19,4848.48
703,53,2023-11-05,2023-11-10,56357.45
704,39,2024-07-21,2024-07-24,86907.46
705,67,2024-08-24,2024-09-02,54862.79
706,29,2024-02-16,2024-02-24,131143.54
707,17,2023-10-18,2023-10-22,44031.46
708,12,2023-10-08,2023-10-17,18572.89
709,38,2023-05-12,2023-05-16,10033.92
710,13,2023-09-07,2023-09-14,16143.12
711,63,2023-11-21,2023-11-29,63052.43
712,13,2024-03-11,2024-03-15,34188.9
713,95,2024-07-06,2024-07-14,95008.58
714,58,2024-06-07,2024-06-17,144892.78
715,33,2023-06-29,2023-07-02,75061.08
716,72,2024-02-24,2024-03-05,107697.76
717,25,2023-12-30,2024-01-02,75974.32
718,41,2023-03-18,2023-03-28,66302.74
719,47,2024-12-01,2024-12-07,67266.04
720,10,2024-01-10,2024-01-17,204199.93
721,6,2024-03-01,2024-03-06,80000.76
722,37,2023-09-26,2023-09-29,81647.75
723,97,2024-09-18,2024-09-26,39181.04
724,40,2024-09-16,2024-09-20,51347.61
725,33,2023-11-12,2023-11-17,206383.73
726,45,2024-09-20,2024-09-28,129696.2
727,28,2023-08-13,2023-08-18,49436.56
728,7,2023-12-11,2023-12-20,21453.58
729,28,2024-10-18,2024-10-23,95606.76
730,8,2024-12-19,2024-12-27,109673.36
731,20,2024-08-07,2024-08-14,77330.58
732,20,2023-12-20,2023-12-24,105271.64
733,33,2024-06-28,2024-07-08,130453.57
734,58,2023-07-01,2023-07-08,98299.46
735,73,2024-02-24,2024-03-04,18234.3
736,82,2024-01-23,2024-01-29,58134.4
737,50,2023-07-31,2023-08-04,36257.8
738,48,2023-03-10,2023-03-19,59823.63
739,63,2023-04-23,2023-05-03,119010.4
740,35,2023-01-10,2023-01-16,85828.56
741,94,2023-12-17,2023-12-27,15801.5
742,41,2024-01-16,2024-01-21,156515.41
743,6,2024-12-09,2024-12-15,53747.44
744,69,2023-02-12,2023-02-18,39289.98
745,11,2024-10-17,2024-10-22,13482.8
746,75,2024-08-28,2024-08-31,64939.12
747,5,2024-04-01,2024-04-11,90455.99
748,56,2023-05-29,2023-06-03,138310.88
749,11,2024-05-04,2024-05-14,45725.24
750,15,2024-05-11,2024-05-17,13076.87
751,60,2024-11-20,2024-11-24,14907.3
752,62,2023-09-12,2023-09-15,56662.98
753,97,2024-04-12,2024-04-19,5413.86
754,83,2024-12-06,2024-12-13,138697.89
755,47,2024-05-31,2024-06-09,109809.27
756,96,2023-03-06,2023-03-14,192700.97
757,69,2023-09-07,2023-09-12,115953.43
758,70,2024-07-01,2024-07-11,129331.3
759,42,2023-10-18,2023-10-25,60464.95
760,23,2024-06-17,2024-06-22,37526.11
761,36,2023-06-29,2023-07-08,67990.09
762,77,2023-12-03,2023-12-10,75143.22
763,80,2024-06-19,2024-06-24,76194.68
764,36,2024-05-03,2024-05-11,69323.07
765,47,2024-02-20,2024-02-26,44210.5
766,26,2023-01-19,2023-01-26,58185.64
767,71,2023-12-02,2023-12-05,44625.91
768,57,2023-05-11,2023-05-19,55293.14
769,51,2024-03-08,2024-03-12,146588.5
770,54,2024-09-08,2024-09-14,24696.52
771,22,2024-01-30,2024-02-09,6165.28
772,68,2023-07-15,2023-07-18,53680.6
773,77,2023-06-04,2023-06-14,149929.59
774,6,2023-11-22,2023-12-01,123281.22
775,72,2024-12-07,2024-12-12,66767.55
776,8,2023-09-25,2023-10-02,77234.88
777,18,2023-08-29,2023-09-04,133590.35
778,43,2023-05-30,2023-06-08,68745.42
779,94,2023-11-27,2023-12-05,217532.69
780,29,2024-05-10,2024-05-14,100946.34
781,9,2024-09-28,2024-10-03,49017.84
782,57,2023-08-28,2023-09-05,79341.91
783,73,2023-02-02,2023-02-10,23229.4
784,74,2023-02-26,2023-03-07,145605.62
785,64,2023-07-02,2023-07-11,8174.46
786,58,2023-04-19,2023-04-24,51723.72
787,58,2023-02-18,2023-02-24,62086.23
788,15,2024-03-28,2024-04-03,52970.32
789,93,2023-01-02,2023-01-06,133854.23
790,28,2024-01-14,2024-01-17,19276.56
791,54,2023-04-23,2023-05-02,81187.62
792,11,2023-04-27,2023-05-04,87839.18
793,20,2024-06-29,2024-07-05,113636.44
794,18,2024-09-22,2024-09-26,39075.64
795,12,2023-01-24,2023-02-03,65762.12
796,5,2023-09-24,2023-09-30,121645.27
797,5,2023-03-26,2023-04-02,56224.43
798,46,2024-07-17,2024-07-20,51932.16
799,77,2024-07-19,2024-07-23,68694.56
800,95,2024-03-05,2024-03-15,19591.98
801,7,2023-02-04,2023-02-07,94207.72
802,4,2023-08-19,2023-08-29,87093.74
803,89,2024-11-12,2024-11-21,59332.28
804,47,2024-08-15,2024-08-18,51401.41
805,40,2024-04-26,2024-05-03,24332.91
806,39,2023-04-25,2023-05-03,178297.61
807,77,2024-09-12,2024-09-18,106411.2
808,8,2024-01-09,2024-01-15,45778.8
809,95,2023-08-20,2023-08-28,79993.36
810,22,2023-11-13,2023-11-17,73935.6
811,19,2024-08-08,2024-08-17,56122.89
812,17,2023-05-20,2023-05-26,171867.37
813,58,2023-06-05,2023-06-13,25674.43
814,70,2024-06-19,2024-06-22,89791.15
815,92,2023-03-07,2023-03-15,52787.02
816,79,2024-04-28,2024-05-06,156640.27
817,67,2024-09-13,2024-09-23,65995.72
818,76,2023-06-19,2023-06-23,114376.52
819,65,2023-03-18,2023-03-27,155497.82
820,96,2023-03-06,2023-03-16,115919.46
821,33,2023-03-31,2023-04-03,5507.88
822,55,2023-10-18,2023-10-21,74967.9
823,45,2023-07-09,2023-07-18,23635.3
824,94,2024-02-27,2024-03-04,164723.73
825,64,2023-10-26,2023-11-04,57596.05
826,1,2024-01-13,2024-01-19,37527.66
827,82,2024-06-04,2024-06-11,21869.65
828,61,2023-05-21,2023-05-29,75074.75
829,85,2024-08-08,2024-08-14,120213.29
830,90,2024-05-23,2024-06-02,85666.36
831,59,2023-10-05,2023-10-08,68661.97
832,81,2023-12-03,2023-12-11,95057.12
833,92,2023-04-22,2023-05-01,20180.91
834,70,2023-04-27,2023-05-02,47003.6
835,76,2024-03-15,2024-03-25,74374.83
836,99,2023-02-05,2023-02-15,96922.53
837,53,2023-12-18,2023-12-27,69241.75
838,63,2023-09-24,2023-09-29,100013.49
839,19,2023-12-31,2024-01-10,74495.77
840,2,2023-04-10,2023-04-14,27467.28
841,32,2024-01-21,2024-01-31,34223.14
842,86,2024-07-24,2024-07-29,3289.79
843,60,2023-05-06,2023-05-10,67289.48
844,42,2024-11-20,2024-11-24,70391.19
845,44,2024-01-20,2024-01-25,9163.2
846,62,2023-03-21,2023-03-29,159029.38
847,63,2023-11-24,2023-12-03,45225.7
848,71,2023-12-22,2023-12-30,27694.4
849,76,2024-04-27,2024-04-30,81994.2
850,72,2023-01-21,2023-01-28,4919.4
851,11,2023-12-24,2023-12-30,143709.36
852,39,2024-08-23,2024-08-28,77436.94
853,49,2024-05-05,2024-05-09,54073.12
854,8,2024-11-20,2024-11-23,39780.22
855,39,2024-11-14,2024-11-24,33209.72
856,97,2023-03-25,2023-03-31,86616.73
857,52,2023-08-24,2023-08-31,29215.23
858,5,2023-06-13,2023-06-17,27974.58
859,6,2023-03-26,2023-04-03,100966.16
860,36,2024-03-06,2024-03-15,156874.73
861,100,2023-02-10,2023-02-15,147338.81
862,96,2023-11-23,2023-11-28,124575.42
863,33,2023-08-23,2023-08-31,56077.74
864,8,2023-10-29,2023-11-05,94938.55
865,64,2024-09-26,2024-10-05,23992.38
866,85,2023-05-16,2023-05-20,46766.33
867,80,2023-08-17,2023-08-22,41239.97
868,60,2024-01-12,2024-01-17,41754.03
869,51,2024-09-17,2024-09-20,83748.73
870,17,2024-08-13,2024-08-19,94263.54
871,87,2024-05-21,2024-05-26,70888.43
872,45,2023-09-05,2023-09-14,68293.47
873,49,2024-08-11,2024-08-15,20562.75
874,29,2024-06-19,2024-06-25,34308.31
875,23,2024-01-12,2024-01-21,97163.7
876,51,2023-12-14,2023-12-21,68880.79
877,63,2024-07-14,2024-07-24,31432.8
878,7,2024-04-07,2024-04-12,105401.5
879,84,2023-06-03,2023-06-11,29595.72
880,1,2024-03-09,2024-03-17,57833.9
881,22,2024-10-06,2024-10-15,37177.51
882,62,2023-08-09,2023-08-15,12247.55
883,19,2023-11-24,2023-11-29,89386.22
884,85,2024-02-10,2024-02-15,21528.32
885,50,2023-01-17,2023-01-27,104289.6
886,3,2024-01-13,2024-01-20,13381.37
887,75,2023-11-30,2023-12-05,34414.88
888,1,2023-07-10,2023-07-18,40731.16
889,78,2023-09-16,2023-09-22,4668.3
890,98,2024-08-16,2024-08-26,22623.3
891,93,2023-12-18,2023-12-25,73185.28
892,22,2023-01-21,2023-01-27,44472.96
893,63,2024-01-28,2024-02-05,54422.42
894,63,2024-09-02,2024-09-11,72498.18
895,77,2024-01-20,2024-01-30,161251.78
896,60,2023-04-30,2023-05-10,50247.11
897,44,2024-06-13,2024-06-21,48923.17
898,40,2023-07-18,2023-07-26,92773.32
899,37,2024-09-03,2024-09-10,81939.1
900,3,2024-08-17,2024-08-22,85598.28
901,82,2024-08-07,2024-08-17,46123.02
902,15,2024-10-31,2024-11-03,84380.23
903,36,2024-07-19,2024-07-26,146705.31
904,67,2024-03-22,2024-03-25,69760.32
905,69,2024-01-03,2024-01-06,82321.04
906,28,2023-11-05,2023-11-13,54200.94
907,35,2024-05-23,2024-05-27,92637.32
908,35,2024-10-19,2024-10-29,52490.11
909,67,2024-01-26,2024-01-29,173421.12
910,68,2024-04-11,2024-04-15,44027.75
911,98,2024-03-24,2024-03-31,10181.36
912,95,2023-08-30,2023-09-08,47681.4
913,14,2024-10-19,2024-10-24,62746.98
914,61,2023-06-22,2023-06-27,107286.56
915,5,2023-03-30,2023-04-06,39717.6
916,71,2024-12-20,2024-12-24,74502.54
917,12,2023-03-23,2023-03-30,46713.03
918,82,2024-10-17,2024-10-24,60145.05
919,61,2023-06-07,2023-06-11,59540.24
920,8,2023-11-22,2023-11-29,33107.68
921,79,2023-04-13,2023-04-18,81850.74
922,38,2023-04-20,2023-04-29,122128.02
923,45,2024-01-01,2024-01-11,35932.09
924,58,2024-01-10,2024-01-16,131608.0
925,10,2023-08-26,2023-09-05,79117.13
926,29,2024-09-21,2024-09-28,27848.77
927,84,2024-06-01,2024-06-04,139264.72
928,49,2023-02-28,2023-03-08,31574.55
929,95,2023-10-09,2023-10-18,80128.58
930,97,2023-08-24,2023-08-28,83666.77
931,46,2023-07-05,2023-07-14,152749.58
932,11,2024-03-02,2024-03-09,66564.77
933,46,2023-08-30,2023-09-07,31540.61
934,61,2023-01-12,2023-01-20,30178.62
935,58,2024-03-24,2024-03-30,10837.8
936,6,2023-03-08,2023-03-17,235272.9
937,10,2023-07-11,2023-07-18,209381.36
938,52,2023-05-10,2023-05-18,175655.35
939,22,2024-08-03,2024-08-07,51347.04
940,59,2024-07-24,2024-07-28,79081.47
941,6,2024-10-10,2024-10-18,41940.61
942,6,2023-07-18,2023-07-22,142094.09
943,7,2024-11-28,2024-12-06,37283.14
944,61,2023-11-18,2023-11-23,160420.44
945,54,2023-01-01,2023-01-11,122889.23
946,89,2023-04-08,2023-04-11,10073.6
947,79,2023-03-05,2023-03-15,154240.1
948,21,2023-12-31,2024-01-03,90420.34
949,79,2024-06-05,2024-06-09,133855.36
950,39,2023-08-15,2023-08-18,106419.87
951,39,2023-04-04,2023-04-12,76327.22
952,18,2023-12-28,2024-01-04,29956.48
953,53,2024-10-10,2024-10-18,35146.74
954,99,2024-07-04,2024-07-10,132412.62
955,96,2023-01-03,2023-01-10,96927.34
956,7,2024-01-27,2024-02-06,118951.42
957,87,2023-10-01,2023-10-09,143486.86
958,33,2023-12-10,2023-12-17,155843.56
959,81,2024-04-20,2024-04-25,72192.55
960,22,2023-06-10,2023-06-16,13187.8
961,94,2023-02-04,2023-02-09,84393.14
962,53,2023-12-19,2023-12-25,105094.28
963,91,2024-08-16,2024-08-24,64394.94
964,45,2024-08-30,2024-09-07,33546.42
965,37,2024-07-26,2024-08-02,58149.21
966,34,2023-08-24,2023-08-27,72563.22
967,77,2024-07-17,2024-07-20,30692.48
968,80,2024-04-13,2024-04-22,1032.7
969,9,2024-05-22,2024-06-01,106407.08
970,32,2023-02-03,2023-02-09,32152.64
971,13,2023-06-16,2023-06-22,45739.05
972,59,2024-12-18,2024-12-28,42379.72
973,25,2023-07-05,2023-07-11,75211.65
974,71,2023-07-07,2023-07-12,173772.55
975,54,2023-08-11,2023-08-17,131654.74
976,24,2024-11-11,2024-11-17,46947.52
977,65,2023-12-05,2023-12-12,14908.97
978,54,2023-08-13,2023-08-22,90734.12
979,55,2024-06-21,2024-06-27,37057.9
980,21,2023-05-20,2023-05-23,84921.76
981,54,2024-07-13,2024-07-22,6563.36
982,50,2023-12-11,2023-12-19,53690.89
983,93,2023-09-25,2023-10-01,31669.32
984,75,2023-08-26,2023-09-04,58755.84
985,23,2024-07-02,2024-07-11,142717.96
986,72,2024-03-08,2024-03-18,54520.56
987,74,2023-06-18,2023-06-21,59798.97
988,100,2024-04-10,2024-04-16,172481.92
989,36,2023-04-02,2023-04-08,48027.04
990,99,2023-05-02,2023-05-05,69382.15
991,59,2024-06-22,2024-06-29,112342.14
992,19,2024-10-28,2024-11-07,44470.3
993,70,2023-03-07,2023-03-17,24297.48
994,84,2023-04-12,2023-04-21,40840.82
995,25,2023-04-09,2023-04-15,151806.21
996,77,2023-01-24,2023-01-28,57540.92
997,48,2024-03-18,2024-03-23,49005.35
998,24,2024-06-15,2024-06-22,74583.03
999,96,2024-11-08,2024-11-16,2935.68
1000,79,2023-08-19,2023-08-28,149690.85
1001,55,2024-09-01,2024-09-07,127810.75
1002,59,2024-01-09,2024-01-15,52271.46
1003,68,2024-01-31,2024-02-04,56568.3
1004,43,2024-02-12,2024-02-17,141545.16
1005,42,2023-03-25,2023-03-31,115931.48
1006,32,2023-09-19,2023-09-25,40803.84
1007,12,2023-10-02,2023-10-12,35645.86
1008,18,2024-03-10,2024-03-15,17154.5
1009,6,2024-11-04,2024-11-14,13692.48
1010,68,2023-02-27,2023-03-09,147538.78
1011,77,2024-09-29,2024-10-08,96091.95
1012,28,2023-09-07,2023-09-11,174789.38
1013,46,2023-12-29,2024-01-03,143844.93
1014,63,2024-11-09,2024-11-18,113771.8
1015,11,2024-02-01,2024-02-09,17535.0
1016,15,2023-07-06,2023-07-11,120164.17
1017,13,2023-07-04,2023-07-13,25434.45
1018,43,2023-06-12,2023-06-18,59690.79
1019,55,2023-12-07,2023-12-13,96861.44
1020,56,2024-09-09,2024-09-14,24464.0
1021,78,2023-04-24,2023-04-27,56427.94
1022,85,2024-05-01,2024-05-04,13777.92
1023,18,2024-07-12,2024-07-21,77378.37
1024,82,2024-04-24,2024-04-27,67134.04
1025,55,2023-01-27,2023-02-04,48460.18
1026,29,2024-04-20,2024-04-24,96833.73
1027,2,2024-11-17,2024-11-24,81949.2
1028,94,2023-04-11,2023-04-14,192575.75
1029,97,2024-08-13,2024-08-22,32659.83
1030,35,2024-12-14,2024-12-23,20811.71
1031,62,2024-05-24,2024-06-01,59512.44
1032,65,2023-07-18,2023-07-23,71685.67
1033,90,2023-09-16,2023-09-20,54494.91
1034,73,2024-06-17,2024-06-23,95334.37
1035,18,2023-10-24,2023-10-31,73592.99
1036,73,2023-09-06,2023-09-11,35601.12
1037,52,2024-05-17,2024-05-26,89170.02
1038,53,2024-11-25,2024-11-30,173680.26
1039,59,2023-10-23,2023-10-29,16621.44
1040,44,2023-02-19,2023-02-24,98771.4
1041,87,2024-11-01,2024-11-07,102988.18
1042,44,2024-03-08,2024-03-12,68532.16
1043,98,2023-01-27,2023-02-05,49018.94
1044,34,2023-07-18,2023-07-27,97320.54
1045,33,2024-03-15,2024-03-25,11868.35
1046,1,2024-07-08,2024-07-13,58700.34
1047,92,2023-02-03,2023-02-06,91748.04
1048,22,2023-08-14,2023-08-19,90522.26
1049,91,2024-02-09,2024-02-19,41302.76
1050,81,2024-08-23,2024-09-01,6981.03
1051,5,2024-04-03,2024-04-10,98178.72
1052,84,2024-06-29,2024-07-04,150340.61
1053,65,2024-11-18,2024-11-22,23127.65
1054,75,2024-07-19,2024-07-22,14393.8
1055,36,2024-12-06,2024-12-14,141100.38
1056,7,2024-03-12,2024-03-17,131809.9
1057,37,2023-07-25,2023-08-04,70050.24
1058,59,2023-01-06,2023-01-10,63609.02
1059,49,2024-07-28,2024-08-07,60395.44
1060,60,2024-11-07,2024-11-15,11907.0
1061,54,2023-03-16,2023-03-25,56688.74
1062,45,2024-08-17,2024-08-26,140785.95
1063,80,2024-03-08,2024-03-13,56528.01
1064,20,2023-12-05,2023-12-15,84103.24
1065,79,2023-01-15,2023-01-18,91864.26
1066,22,2024-09-05,2024-09-11,120975.22
1067,54,2024-01-12,2024-01-22,106868.14
1068,66,2024-07-03,2024-07-10,105408.83
1069,19,2023-10-06,2023-10-10,210175.64
1070,36,2024-07-28,2024-08-03,38318.72
1071,47,2023-06-10,2023-06-18,61481.44
1072,43,2024-09-02,2024-09-07,36477.21
1073,69,2024-03-15,2024-03-22,69656.34
1074,77,2023-11-17,2023-11-26,32697.84
1075,8,2024-09-13,2024-09-17,57243.86
1076,2,2024-01-14,2024-01-21,41306.7
1077,16,2023-07-11,2023-07-20,56183.4
1078,54,2023-09-14,2023-09-21,168876.37
1079,99,2024-09-25,2024-10-05,134124.97
1080,87,2024-03-02,2024-03-09,127437.21
1081,62,2024-12-05,2024-12-10,113425.44
1082,21,2024-06-08,2024-06-16,27403.64
1083,100,2024-09-24,2024-10-03,2991.87
1084,40,2023-05-31,2023-06-07,46039.84
1085,7,2024-11-23,2024-12-03,147329.98
1086,43,2024-08-21,2024-08-25,148233.49
1087,84,2024-11-16,2024-11-24,58598.93
1088,9,2023-04-13,2023-04-16,64243.89
1089,11,2024-10-25,2024-10-28,15614.08
1090,55,2024-06-05,2024-06-14,135930.33
1091,44,2023-07-13,2023-07-22,80267.18
1092,54,2024-11-24,2024-12-01,126847.56
1093,12,2024-11-02,2024-11-11,96386.31
1094,32,2024-11-04,2024-11-14,96009.9
1095,36,2023-03-30,2023-04-08,85946.89
1096,65,2023-01-18,2023-01-21,13937.64
1097,47,2023-12-05,2023-12-09,24204.42
1098,33,2023-02-08,2023-02-12,87874.83
1099,2,2024-07-22,2024-07-30,84302.96
1100,83,2024-04-02,2024-04-08,47234.2
1101,60,2023-05-11,2023-05-15,130369.09
1102,35,2024-05-07,2024-05-10,98894.79
1103,39,2024-07-20,2024-07-30,21563.1
1104,76,2023-11-01,2023-11-06,22971.0
1105,41,2024-03-03,2024-03-10,7356.09
1106,48,2023-11-11,2023-11-20,46037.57
1107,62,2023-12-04,2023-12-12,38021.58
1108,70,2023-07-24,2023-08-01,75253.34
1109,36,2023-06-30,2023-07-07,125722.81
1110,90,2024-10-03,2024-10-07,148316.75
1111,70,2023-06-15,2023-06-21,130880.87
1112,45,2023-06-27,2023-06-30,62764.87
1113,73,2024-06-27,2024-07-07,72504.76
1114,45,2023-12-02,2023-12-09,112146.41
1115,83,2023-07-04,2023-07-10,25570.65
1116,2,2023-09-24,2023-10-01,67552.62
1117,68,2024-08-28,2024-09-07,29495.56
1118,58,2024-04-07,2024-04-17,55357.81
1119,81,2024-04-29,2024-05-07,98528.08
1120,38,2023-03-16,2023-03-25,5346.9
1121,55,2023-03-18,2023-03-23,98569.26
1122,90,2023-02-11,2023-02-19,68459.7
1123,40,2024-10-20,2024-10-26,9322.8
1124,20,2023-08-05,2023-08-12,28720.17
1125,71,2023-12-08,2023-12-18,129782.17
1126,82,2024-03-17,2024-03-24,49775.59
1127,3,2024-06-06,2024-06-14,94958.91
1128,31,2023-08-14,2023-08-23,101226.07
1129,35,2024-01-29,2024-02-07,61723.24
1130,29,2023-10-18,2023-10-21,49968.68
1131,11,2024-02-18,2024-02-25,66374.52
1132,81,2024-08-16,2024-08-26,41290.24
1133,77,2024-12-03,2024-12-08,130325.29
1134,79,2024-10-20,2024-10-30,98636.93
1135,90,2023-08-22,2023-08-30,55694.06
1136,5,2023-02-10,2023-02-15,102078.9
1137,69,2023-11-26,2023-12-02,20666.88
1138,12,2023-07-10,2023-07-18,96414.9
1139,80,2024-06-29,2024-07-02,9327.36
1140,92,2024-11-08,2024-11-12,7109.64
1141,45,2023-10-16,2023-10-20,70587.3
1142,31,2024-03-26,2024-04-03,70358.29
1143,39,2023-12-26,2024-01-02,42644.16
1144,52,2023-07-27,2023-07-31,69028.76
1145,7,2023-12-05,2023-12-15,128274.25
1146,22,2023-01-13,2023-01-19,61089.14
1147,95,2023-11-16,2023-11-20,89471.43
1148,7,2023-01-30,2023-02-02,51275.52
1149,18,2023-02-28,2023-03-09,19224.96
1150,11,2024-05-21,2024-05-26,21764.98
1151,65,2023-03-19,2023-03-26,25597.81
1152,80,2024-11-17,2024-11-26,40731.26
1153,38,2023-07-07,2023-07-15,201196.35
1154,90,2024-01-04,2024-01-07,53895.67
1155,10,2023-06-28,2023-07-03,25942.56
1156,43,2023-02-07,2023-02-15,80680.1
1157,67,2024-07-24,2024-08-01,36770.44
1158,88,2023-09-26,2023-10-03,91145.88
1159,17,2024-09-21,2024-10-01,74745.9
1160,56,2023-09-04,2023-09-12,41646.45
1161,2,2023-02-04,2023-02-09,94070.79
1162,94,2023-02-18,2023-02-28,9892.35
1163,29,2023-07-04,2023-07-09,67635.3
1164,88,2023-05-22,2023-05-30,108283.6
1165,49,2024-09-26,2024-10-02,116103.74
1166,89,2024-01-06,2024-01-10,80140.86
1167,21,2024-04-05,2024-04-13,72357.07
1168,99,2024-12-07,2024-12-16,126422.09
1169,66,2023-04-23,2023-05-03,25063.68
1170,43,2023-11-20,2023-11-26,136231.02
1171,9,2024-03-20,2024-03-23,126305.96
1172,17,2024-09-23,2024-09-30,133320.14
1173,79,2024-09-28,2024-10-07,119876.22
1174,33,2023-05-06,2023-05-13,35766.52
1175,30,2023-05-07,2023-05-11,21083.76
1176,73,2024-11-18,2024-11-21,102489.68
1177,10,2024-08-21,2024-08-29,22775.88
1178,7,2023-08-05,2023-08-08,55600.8
1179,84,2024-08-24,2024-08-28,75070.87
1180,20,2023-05-04,2023-05-13,175380.46
1181,31,2024-02-02,2024-02-11,65330.94
1182,44,2024-05-29,2024-06-01,103924.65
1183,29,2023-11-01,2023-11-04,89020.64
