report_id,batch_id,inspection_date,quality_score,remarks
702,702,2023-02-10,78.39,Minor Issue
703,703,2023-12-23,80.92,OK
704,704,2023-05-05,94.02,OK
705,705,2024-09-27,96.24,OK
706,706,2023-04-03,88.26,OK
707,707,2024-07-18,85.86,Rejected
708,708,2023-02-10,83.87,Minor Issue
709,709,2024-02-15,92.94,Rejected
710,710,2023-01-10,75.65,Rejected
711,711,2023-06-22,86.0,Minor Issue
712,712,2023-01-10,78.33,OK
713,713,2023-10-01,71.28,Minor Issue
714,714,2023-05-16,72.08,OK
715,715,2024-12-08,70.93,Rejected
716,716,2024-07-16,72.97,Minor Issue
717,717,2023-08-28,90.26,Minor Issue
718,718,2024-11-19,84.71,Rejected
719,719,2024-01-03,87.12,Rejected
720,720,2024-09-09,89.76,Rejected
721,721,2023-10-16,94.1,Minor Issue
722,722,2023-08-12,88.54,OK
723,723,2024-10-27,80.39,Minor Issue
724,724,2024-07-04,78.68,Minor Issue
725,725,2024-10-13,90.5,OK
726,726,2023-02-27,80.62,OK
727,727,2023-12-14,84.78,OK
728,728,2024-09-14,80.17,OK
729,729,2024-03-24,78.92,OK
730,730,2023-07-24,71.57,OK
731,731,2023-01-02,94.17,OK
732,732,2023-04-03,74.43,Rejected
733,733,2024-10-12,86.92,OK
734,734,2023-02-09,94.27,OK
735,735,2023-11-18,71.93,OK
736,736,2023-12-26,77.46,OK
737,737,2023-07-06,86.92,Rejected
738,738,2024-04-23,74.04,Minor Issue
739,739,2023-02-27,83.56,Rejected
740,740,2024-12-08,82.08,OK
741,741,2024-05-04,82.62,Rejected
742,742,2023-06-19,89.45,Rejected
743,743,2024-06-02,92.57,Rejected
744,744,2024-05-28,97.06,OK
745,745,2024-07-09,81.1,Rejected
746,746,2023-10-14,87.24,Rejected
747,747,2023-05-17,89.92,Rejected
748,748,2023-06-01,81.98,OK
749,749,2023-12-19,78.17,Minor Issue
750,750,2024-03-14,89.77,OK
751,751,2023-08-29,72.2,Minor Issue
752,752,2023-01-31,91.82,Rejected
753,753,2023-08-13,90.3,OK
754,754,2023-03-24,88.44,Rejected
755,755,2024-01-27,77.7,Minor Issue
756,756,2023-04-08,87.18,Rejected
757,757,2023-02-23,72.4,OK
758,758,2023-06-26,76.9,OK
759,759,2024-09-12,95.74,Minor Issue
760,760,2024-11-30,76.45,Rejected
761,761,2024-05-08,95.18,OK
762,762,2024-08-08,78.31,Minor Issue
763,763,2023-04-30,83.45,Rejected
764,764,2024-09-13,80.31,Minor Issue
765,765,2023-07-31,77.39,Rejected
766,766,2023-10-07,91.53,Rejected
767,767,2023-09-10,91.17,OK
768,768,2023-04-24,80.91,Minor Issue
769,769,2023-05-29,70.25,Rejected
770,770,2023-04-25,70.35,Minor Issue
771,771,2023-01-07,78.52,Minor Issue
772,772,2023-01-13,88.09,OK
773,773,2024-08-25,71.69,Rejected
774,774,2024-08-26,85.09,Minor Issue
775,775,2023-11-20,87.13,Rejected
776,776,2024-03-12,90.42,Rejected
777,777,2024-11-29,86.11,Rejected
778,778,2024-09-22,91.19,OK
779,779,2024-04-21,81.37,Rejected
780,780,2023-04-14,91.07,Minor Issue
781,781,2023-07-26,87.79,Minor Issue
782,782,2023-04-11,84.94,OK
783,783,2023-10-13,70.38,OK
784,784,2024-09-18,92.79,OK
785,785,2023-09-27,86.43,OK
786,786,2024-12-02,88.33,OK
787,787,2024-09-05,96.94,Rejected
788,788,2024-09-10,82.94,OK
789,789,2023-01-30,85.26,OK
790,790,2024-01-11,84.57,Minor Issue
791,791,2024-09-21,88.46,Rejected
792,792,2024-03-22,83.5,Minor Issue
793,793,2023-07-12,88.18,OK
794,794,2023-01-29,78.3,Minor Issue
795,795,2023-06-02,96.1,OK
796,796,2023-04-19,73.92,OK
797,797,2024-06-15,83.09,Rejected
798,798,2024-01-26,79.16,Minor Issue
799,799,2024-03-29,74.18,Minor Issue
800,800,2024-10-16,79.3,Rejected
801,801,2024-09-15,87.86,OK
802,802,2024-12-12,71.49,OK
803,803,2024-09-12,87.02,OK
804,804,2024-04-19,87.81,OK
805,805,2023-03-23,75.0,Rejected
806,806,2024-12-08,72.08,OK
807,807,2023-08-14,76.1,Rejected
808,808,2024-07-10,71.22,Rejected
809,809,2024-10-15,94.31,OK
810,810,2023-11-23,85.12,OK
811,811,2024-10-13,80.24,Rejected
812,812,2023-05-07,91.41,Rejected
813,813,2024-02-27,95.35,Minor Issue
814,814,2024-10-01,92.67,Minor Issue
815,815,2024-03-13,95.96,Minor Issue
816,816,2023-07-02,72.18,OK
817,817,2024-12-06,80.86,OK
818,818,2024-05-17,81.97,Rejected
819,819,2024-04-21,86.56,OK
820,820,2023-08-26,96.26,Minor Issue
821,821,2024-02-08,85.92,Rejected
822,822,2024-01-19,89.66,Rejected
823,823,2023-06-01,95.98,Minor Issue
824,824,2023-05-08,85.71,Rejected
825,825,2024-01-13,76.06,OK
826,826,2024-05-02,86.89,Minor Issue
827,827,2024-01-21,78.97,Rejected
828,828,2024-06-14,86.38,Rejected
829,829,2024-07-07,73.02,Minor Issue
830,830,2024-12-19,94.4,Rejected
831,831,2024-01-04,93.06,OK
832,832,2024-02-07,74.38,Rejected
833,833,2024-04-17,93.95,Minor Issue
834,834,2023-01-26,92.16,OK
835,835,2023-08-28,80.99,Rejected
836,836,2023-04-29,90.3,OK
837,837,2024-08-13,75.48,OK
838,838,2024-01-19,73.42,Minor Issue
839,839,2023-01-25,95.91,Rejected
840,840,2024-07-01,74.89,OK
841,841,2023-02-23,97.16,Minor Issue
842,842,2024-05-17,94.55,Rejected
843,843,2024-11-08,73.73,Rejected
844,844,2023-07-18,86.65,Rejected
845,845,2024-06-07,70.64,Rejected
846,846,2023-04-09,86.09,OK
847,847,2024-06-05,78.27,Rejected
848,848,2024-08-08,80.07,OK
849,849,2023-12-26,85.55,Minor Issue
850,850,2024-03-20,77.29,OK
851,851,2024-03-25,96.17,Rejected
852,852,2024-03-20,74.69,Rejected
853,853,2024-08-15,80.95,OK
854,854,2024-04-15,85.67,Rejected
855,855,2023-07-30,94.73,Minor Issue
856,856,2024-10-16,72.39,Rejected
857,857,2024-02-20,70.41,Minor Issue
858,858,2024-02-14,75.29,Minor Issue
859,859,2023-02-08,89.45,Rejected
860,860,2023-08-13,72.31,Minor Issue
861,861,2023-01-18,84.19,Minor Issue
862,862,2023-08-18,91.91,OK
863,863,2024-02-03,90.51,Rejected
864,864,2024-10-20,81.12,OK
865,865,2024-09-14,85.73,Rejected
866,866,2024-12-14,72.01,Rejected
867,867,2024-08-11,92.77,Rejected
868,868,2024-07-03,71.58,OK
869,869,2024-09-13,86.0,Minor Issue
870,870,2024-08-11,97.58,Minor Issue
871,871,2024-10-23,71.32,Rejected
872,872,2023-01-02,75.47,Rejected
873,873,2023-02-15,94.44,Rejected
874,874,2023-03-27,96.58,Rejected
875,875,2023-12-14,71.84,Minor Issue
876,876,2023-04-03,74.41,Rejected
877,877,2023-08-19,79.25,OK
878,878,2024-01-14,90.73,Rejected
879,879,2024-03-26,74.17,Minor Issue
880,880,2023-09-13,73.08,Rejected
881,881,2024-01-12,77.77,OK
882,882,2024-10-30,92.32,Rejected
883,883,2023-09-01,75.06,OK
884,884,2023-07-09,88.99,Rejected
885,885,2023-09-03,79.21,OK
886,886,2023-09-14,79.03,OK
887,887,2024-11-26,74.57,Minor Issue
888,888,2023-10-23,89.67,Rejected
889,889,2023-01-27,80.3,Minor Issue
890,890,2024-08-02,73.54,Minor Issue
891,891,2023-02-08,77.0,Minor Issue
892,892,2024-10-17,78.5,Rejected
893,893,2024-08-26,73.64,Minor Issue
894,894,2023-07-17,72.23,OK
895,895,2023-04-03,72.64,Minor Issue
896,896,2024-04-21,77.24,Rejected
897,897,2024-04-27,86.72,Rejected
898,898,2024-12-02,87.24,Minor Issue
899,899,2023-04-18,80.39,Minor Issue
900,900,2024-10-15,85.02,Rejected
901,901,2023-07-31,90.79,Rejected
902,902,2023-06-14,73.26,OK
903,903,2023-09-09,92.36,Minor Issue
904,904,2024-06-23,77.36,Rejected
905,905,2023-01-28,72.88,Minor Issue
906,906,2024-01-04,71.57,Minor Issue
907,907,2024-08-15,96.16,Minor Issue
908,908,2023-08-23,89.41,Rejected
909,909,2024-09-08,96.46,Rejected
910,910,2023-06-11,95.99,Rejected
911,911,2023-08-28,84.18,Minor Issue
912,912,2023-08-10,73.3,Rejected
913,913,2024-07-06,75.98,Rejected
914,914,2024-10-10,87.72,Minor Issue
915,915,2024-04-11,78.26,Rejected
916,916,2024-11-08,83.09,OK
917,917,2024-05-06,78.81,Rejected
918,918,2024-10-12,87.9,Minor Issue
919,919,2024-11-23,91.97,Rejected
920,920,2023-01-18,92.73,Minor Issue
921,921,2023-06-29,94.1,Minor Issue
922,922,2024-04-16,92.87,OK
923,923,2023-09-18,76.17,Rejected
924,924,2024-02-18,80.23,Rejected
925,925,2023-02-24,96.54,OK
926,926,2024-08-21,77.32,Rejected
927,927,2023-03-11,75.78,Minor Issue
928,928,2024-01-20,88.74,Minor Issue
929,929,2023-03-17,93.49,Minor Issue
930,930,2023-06-17,78.73,Minor Issue
931,931,2023-04-11,96.29,OK
932,932,2023-04-04,89.89,OK
933,933,2023-06-19,91.18,Minor Issue
934,934,2023-12-31,85.05,OK
935,935,2024-02-29,82.9,Rejected
936,936,2023-12-31,95.72,Minor Issue
937,937,2023-07-10,83.22,Minor Issue
938,938,2024-11-01,87.0,Minor Issue
939,939,2024-02-04,97.95,Rejected
940,940,2023-05-24,71.2,Minor Issue
941,941,2023-04-11,96.67,Rejected
942,942,2024-01-23,88.76,Rejected
943,943,2024-05-04,81.27,Minor Issue
944,944,2023-01-24,83.69,OK
945,945,2023-07-02,73.95,Rejected
946,946,2024-01-13,74.99,Minor Issue
947,947,2023-03-24,96.4,Minor Issue
948,948,2023-04-24,93.46,Rejected
949,949,2023-02-09,78.41,OK
950,950,2023-12-15,94.28,Minor Issue
951,951,2024-07-24,70.23,OK
952,952,2023-04-01,76.56,OK
953,953,2024-03-05,90.13,OK
954,954,2024-10-10,71.18,OK
955,955,2024-08-06,71.93,Rejected
956,956,2023-08-23,86.62,Rejected
957,957,2023-05-12,71.7,Minor Issue
958,958,2023-07-24,88.17,OK
959,959,2023-11-05,71.91,Rejected
960,960,2023-09-25,93.1,Minor Issue
961,961,2023-09-23,73.83,Minor Issue
962,962,2024-09-05,72.07,Minor Issue
963,963,2023-05-18,77.25,OK
964,964,2024-07-07,93.47,OK
965,965,2024-11-20,77.84,Rejected
966,966,2023-01-19,76.12,Rejected
967,967,2023-01-09,70.49,Minor Issue
968,968,2024-01-18,80.83,Minor Issue
969,969,2024-04-11,70.7,Minor Issue
970,970,2024-06-06,73.82,OK
971,971,2023-06-19,75.23,Minor Issue
972,972,2023-02-04,95.46,Minor Issue
973,973,2024-04-01,85.02,Minor Issue
974,974,2023-06-20,78.35,Rejected
975,975,2024-12-14,85.75,OK
976,976,2024-01-09,88.55,Minor Issue
977,977,2023-04-20,75.83,Minor Issue
978,978,2024-08-31,83.1,Minor Issue
979,979,2023-09-16,74.03,Rejected
980,980,2023-07-10,71.37,Minor Issue
981,981,2023-06-22,84.92,Rejected
982,982,2023-10-18,73.2,Minor Issue
983,983,2024-08-31,80.0,OK
984,984,2023-08-08,90.27,OK
985,985,2023-12-02,88.96,OK
986,986,2024-10-05,81.81,OK
987,987,2024-11-09,85.2,Minor Issue
988,988,2024-05-06,86.97,OK
989,989,2024-10-09,77.43,Minor Issue
990,990,2023-11-11,92.1,Minor Issue
991,991,2024-10-03,85.97,Rejected
992,992,2024-04-17,79.76,Minor Issue
993,993,2023-09-25,91.91,Minor Issue
994,994,2023-08-20,91.53,Rejected
995,995,2024-08-12,94.92,Minor Issue
996,996,2023-08-11,82.86,Rejected
997,997,2024-11-20,93.01,Rejected
998,998,2023-05-18,86.4,Rejected
999,999,2024-01-02,94.47,Minor Issue
1000,1000,2023-06-29,76.42,Minor Issue
1001,1001,2023-05-24,78.08,OK
1002,1002,2024-08-13,77.61,Minor Issue
1003,1003,2023-09-12,72.7,OK
1004,1004,2023-12-29,90.15,Rejected
1005,1005,2023-10-17,79.56,Minor Issue
1006,1006,2023-11-27,72.78,Rejected
1007,1007,2023-04-06,87.36,Minor Issue
1008,1008,2024-05-19,90.41,Rejected
1009,1009,2024-07-24,96.09,Minor Issue
1010,1010,2023-03-16,95.63,Rejected
1011,1011,2023-08-23,82.32,Minor Issue
1012,1012,2024-05-26,95.85,OK
1013,1013,2024-04-27,87.45,Minor Issue
1014,1014,2024-06-20,89.73,Rejected
1015,1015,2024-07-01,81.74,Minor Issue
1016,1016,2023-09-17,85.62,OK
1017,1017,2024-01-22,75.32,Minor Issue
1018,1018,2023-08-17,92.02,Rejected
1019,1019,2023-08-31,79.78,Minor Issue
1020,1020,2024-04-21,76.44,Minor Issue
1021,1021,2024-10-22,84.63,Minor Issue
1022,1022,2023-04-04,96.37,Rejected
1023,1023,2024-06-16,93.38,OK
1024,1024,2024-06-09,93.81,OK
1025,1025,2024-10-14,74.63,Rejected
1026,1026,2024-11-21,97.8,OK
1027,1027,2023-08-18,71.82,OK
1028,1028,2024-11-08,79.85,Minor Issue
1029,1029,2024-04-24,90.51,Minor Issue
1030,1030,2024-03-02,72.24,Rejected
1031,1031,2023-03-08,86.91,Minor Issue
1032,1032,2024-05-11,73.89,Minor Issue
1033,1033,2024-10-21,83.93,OK
1034,1034,2023-03-19,73.48,Rejected
1035,1035,2024-01-04,76.04,Rejected
1036,1036,2023-11-12,83.05,OK
1037,1037,2024-04-11,82.23,OK
1038,1038,2023-04-29,96.29,Minor Issue
1039,1039,2024-06-21,97.36,Minor Issue
1040,1040,2023-07-12,90.67,OK
1041,1041,2024-01-01,84.07,OK
1042,1042,2024-10-26,80.41,Rejected
1043,1043,2024-12-10,93.34,OK
1044,1044,2024-05-15,92.16,Rejected
1045,1045,2024-07-23,75.64,Minor Issue
1046,1046,2023-07-09,91.18,Minor Issue
1047,1047,2024-03-01,81.12,OK
1048,1048,2024-06-09,86.62,Rejected
1049,1049,2023-09-21,78.19,OK
1050,1050,2023-05-16,71.15,Rejected
1051,1051,2024-03-03,95.22,Minor Issue
1052,1052,2023-02-21,80.36,Rejected
1053,1053,2023-02-23,74.58,Rejected
1054,1054,2023-06-27,72.75,Rejected
1055,1055,2023-12-08,78.67,Minor Issue
1056,1056,2023-04-24,79.84,OK
1057,1057,2023-11-25,82.17,Minor Issue
1058,1058,2024-10-18,78.99,OK
1059,1059,2024-11-23,95.82,OK
1060,1060,2023-03-05,81.03,Rejected
1061,1061,2024-05-23,88.93,OK
1062,1062,2023-11-03,71.74,OK
1063,1063,2024-10-14,75.86,Rejected
1064,1064,2024-05-26,77.96,Minor Issue
1065,1065,2024-01-05,92.61,OK
1066,1066,2023-10-04,84.2,OK
1067,1067,2023-10-01,83.43,OK
1068,1068,2023-10-07,92.44,OK
1069,1069,2023-06-26,94.79,Minor Issue
1070,1070,2023-04-27,94.93,Rejected
1071,1071,2024-11-24,71.73,Minor Issue
1072,1072,2023-04-15,75.4,Minor Issue
1073,1073,2023-05-13,78.69,OK
1074,1074,2023-06-28,86.37,OK
1075,1075,2024-05-20,85.19,OK
1076,1076,2023-04-16,93.29,Rejected
1077,1077,2024-12-08,97.33,Rejected
1078,1078,2024-11-23,73.06,OK
1079,1079,2024-02-20,93.44,Minor Issue
1080,1080,2024-08-26,76.98,Rejected
1081,1081,2024-06-13,70.42,OK
1082,1082,2023-08-17,78.45,Minor Issue
1083,1083,2024-09-04,97.32,OK
1084,1084,2023-11-24,88.34,OK
1085,1085,2023-02-27,77.49,Minor Issue
1086,1086,2023-01-06,86.21,Rejected
1087,1087,2024-11-24,96.54,Rejected
1088,1088,2024-07-07,80.66,Rejected
1089,1089,2023-07-09,80.05,OK
1090,1090,2024-09-14,86.73,Rejected
1091,1091,2023-06-30,90.29,Minor Issue
1092,1092,2024-02-22,94.08,OK
1093,1093,2023-10-23,78.69,Minor Issue
1094,1094,2024-01-04,95.44,Minor Issue
1095,1095,2024-12-11,89.35,OK
1096,1096,2023-01-13,81.14,OK
1097,1097,2023-11-15,79.06,OK
1098,1098,2023-07-18,77.88,Rejected
1099,1099,2023-02-12,80.51,OK
1100,1100,2024-03-30,97.04,Rejected
1101,1101,2024-02-26,87.88,Minor Issue
1102,1102,2024-11-03,72.86,Rejected
1103,1103,2024-12-11,96.98,Minor Issue
1104,1104,2023-12-02,89.26,OK
1105,1105,2023-05-05,87.29,Rejected
1106,1106,2024-07-06,85.49,Minor Issue
1107,1107,2024-05-25,81.98,Minor Issue
1108,1108,2023-05-05,83.45,OK
1109,1109,2024-09-01,86.56,OK
1110,1110,2024-08-25,97.88,Minor Issue
1111,1111,2024-11-11,72.97,OK
1112,1112,2023-03-12,96.39,Minor Issue
1113,1113,2023-10-04,95.77,Rejected
1114,1114,2024-03-13,87.87,OK
1115,1115,2023-12-05,79.41,Minor Issue
1116,1116,2024-05-10,79.01,OK
1117,1117,2023-05-01,81.03,Rejected
1118,1118,2024-07-10,89.91,Minor Issue
1119,1119,2024-10-11,70.4,Rejected
1120,1120,2024-10-26,93.27,Minor Issue
1121,1121,2023-11-15,81.35,Minor Issue
1122,1122,2023-07-26,95.23,Minor Issue
1123,1123,2024-08-05,78.6,Minor Issue
1124,1124,2023-08-11,97.59,OK
1125,1125,2024-06-19,86.25,OK
1126,1126,2023-09-15,73.81,Minor Issue
1127,1127,2024-01-28,77.39,OK
1128,1128,2024-01-28,80.73,OK
1129,1129,2024-05-11,93.65,Rejected
1130,1130,2024-05-12,85.75,OK
1131,1131,2024-03-01,96.01,Minor Issue
1132,1132,2024-03-14,78.79,Rejected
1133,1133,2023-08-16,90.32,Minor Issue
1134,1134,2024-10-05,97.3,Minor Issue
1135,1135,2024-08-24,80.88,Rejected
1136,1136,2024-09-12,83.65,Minor Issue
1137,1137,2023-03-24,72.32,OK
1138,1138,2023-12-01,97.23,OK
1139,1139,2023-12-02,83.39,Rejected
1140,1140,2023-12-12,87.71,Rejected
1141,1141,2023-01-25,97.36,Rejected
1142,1142,2023-05-06,91.01,Minor Issue
1143,1143,2024-03-25,79.87,OK
1144,1144,2024-05-15,75.84,Rejected
1145,1145,2024-05-01,97.28,Rejected
1146,1146,2023-02-09,96.69,Rejected
1147,1147,2024-11-03,91.49,Minor Issue
1148,1148,2023-05-06,70.19,OK
1149,1149,2023-12-01,85.39,OK
1150,1150,2023-07-01,93.85,OK
1151,1151,2023-05-08,86.25,Minor Issue
1152,1152,2024-04-09,83.11,OK
1153,1153,2023-09-10,70.19,Minor Issue
1154,1154,2023-05-16,74.68,Minor Issue
1155,1155,2023-08-24,74.48,Minor Issue
1156,1156,2023-12-21,85.86,Rejected
1157,1157,2023-10-10,97.99,Minor Issue
1158,1158,2023-10-13,75.28,Minor Issue
1159,1159,2023-10-12,91.47,OK
1160,1160,2024-11-17,94.48,Rejected
1161,1161,2024-10-19,94.03,OK
1162,1162,2023-09-17,87.55,Minor Issue
1163,1163,2023-02-08,74.64,Minor Issue
1164,1164,2024-06-18,70.83,Minor Issue
1165,1165,2024-06-02,87.12,Minor Issue
1166,1166,2024-07-26,70.71,OK
1167,1167,2024-08-05,93.09,OK
1168,1168,2023-10-26,75.46,OK
1169,1169,2024-02-08,83.12,Rejected
1170,1170,2024-04-23,81.99,Minor Issue
1171,1171,2023-01-12,85.79,Rejected
1172,1172,2024-03-14,87.22,OK
1173,1173,2023-01-06,82.61,Rejected
1174,1174,2024-12-09,90.56,OK
1175,1175,2023-07-30,86.41,Rejected
1176,1176,2024-07-11,77.49,OK
1177,1177,2024-11-26,93.17,Rejected
1178,1178,2023-01-03,92.1,Rejected
1179,1179,2023-06-28,85.71,Minor Issue
1180,1180,2024-10-07,96.19,Rejected
1181,1181,2023-05-17,86.39,OK
1182,1182,2024-12-06,87.02,Rejected
1183,1183,2023-10-10,94.23,OK
1184,1184,2024-10-30,75.87,Rejected
1185,1185,2024-07-28,91.34,OK
1186,1186,2023-10-24,87.19,OK
1187,1187,2023-09-24,94.6,Rejected
1188,1188,2023-12-28,91.46,OK
1189,1189,2023-04-17,86.16,Minor Issue
1190,1190,2023-03-15,70.33,Minor Issue
1191,1191,2024-09-14,77.2,OK
1192,1192,2024-02-07,80.36,Minor Issue
1193,1193,2024-05-30,70.41,Minor Issue
1194,1194,2023-07-21,89.2,Minor Issue
1195,1195,2024-01-22,79.52,Rejected
1196,1196,2023-04-05,93.17,Rejected
1197,1197,2024-03-21,89.9,Rejected
1198,1198,2023-12-01,97.45,Rejected
1199,1199,2024-05-30,78.46,Minor Issue
1200,1200,2023-12-26,85.05,OK
1201,1201,2023-10-06,71.64,Minor Issue
1202,1202,2023-08-29,86.58,OK
1203,1203,2023-04-07,90.52,Minor Issue
1204,1204,2023-06-05,90.22,Rejected
1205,1205,2023-09-20,93.27,OK
1206,1206,2023-05-03,74.82,OK
1207,1207,2024-03-27,85.13,OK
1208,1208,2023-03-06,87.97,Minor Issue
1209,1209,2024-08-06,74.52,OK
1210,1210,2024-10-22,81.12,OK
1211,1211,2024-11-21,92.46,Minor Issue
1212,1212,2024-01-18,97.73,Minor Issue
1213,1213,2023-09-23,93.15,OK
1214,1214,2023-05-21,92.47,Minor Issue
1215,1215,2024-07-18,83.33,Rejected
1216,1216,2023-08-18,78.54,OK
1217,1217,2024-11-12,83.43,Rejected
1218,1218,2024-09-26,86.43,Minor Issue
1219,1219,2024-09-18,80.4,Rejected
1220,1220,2024-01-28,71.8,Minor Issue
1221,1221,2023-01-06,80.04,Rejected
1222,1222,2024-10-09,92.19,OK
1223,1223,2023-10-26,90.16,Rejected
1224,1224,2023-11-14,86.45,Minor Issue
1225,1225,2023-10-11,77.26,Rejected
1226,1226,2023-06-12,75.54,Minor Issue
1227,1227,2024-03-11,84.96,Rejected
1228,1228,2024-12-06,78.14,Rejected
1229,1229,2023-11-11,81.19,OK
1230,1230,2023-07-23,76.31,Rejected
1231,1231,2023-07-09,92.33,Minor Issue
1232,1232,2024-03-29,82.78,OK
1233,1233,2024-06-18,85.43,Rejected
1234,1234,2024-11-20,90.56,OK
1235,1235,2024-08-17,94.4,Minor Issue
1236,1236,2023-07-15,87.02,Rejected
1237,1237,2023-06-07,85.0,OK
1238,1238,2023-11-06,70.06,Minor Issue
1239,1239,2024-03-21,95.22,Minor Issue
1240,1240,2024-10-02,92.11,Minor Issue
1241,1241,2023-01-20,87.41,Rejected
1242,1242,2024-03-10,74.42,Rejected
1243,1243,2023-05-03,77.31,OK
1244,1244,2024-08-27,77.47,OK
1245,1245,2023-05-20,79.87,Minor Issue
1246,1246,2024-06-04,84.67,Rejected
1247,1247,2023-06-30,94.85,Minor Issue
1248,1248,2023-12-09,81.49,OK
1249,1249,2023-07-28,73.86,Minor Issue
1250,1250,2023-02-18,94.19,Minor Issue
1251,1251,2024-04-10,70.23,Rejected
1252,1252,2024-07-02,96.49,OK
1253,1253,2023-12-24,93.91,OK
1254,1254,2024-12-11,74.49,Rejected
1255,1255,2023-05-24,96.39,Minor Issue
1256,1256,2023-06-09,78.3,OK
1257,1257,2024-01-17,95.8,Minor Issue
1258,1258,2023-03-05,97.44,Rejected
1259,1259,2023-06-13,73.68,Rejected
1260,1260,2024-11-06,73.01,Rejected
1261,1261,2024-02-14,81.76,Minor Issue
1262,1262,2024-07-24,83.11,Minor Issue
1263,1263,2024-02-21,87.0,Rejected
1264,1264,2024-04-03,82.77,OK
1265,1265,2023-01-21,89.8,Minor Issue
1266,1266,2023-02-19,76.9,OK
1267,1267,2023-06-23,89.76,Minor Issue
1268,1268,2024-07-11,87.11,OK
1269,1269,2024-08-21,90.52,OK
1270,1270,2023-10-25,87.89,OK
1271,1271,2024-09-06,87.52,Rejected
1272,1272,2024-04-27,93.64,OK
1273,1273,2024-02-13,95.13,OK
1274,1274,2023-02-07,93.75,Rejected
1275,1275,2023-09-30,78.98,OK
1276,1276,2024-08-16,95.47,Rejected
1277,1277,2024-06-20,96.0,Rejected
1278,1278,2024-10-12,76.41,OK
1279,1279,2023-07-09,72.62,Minor Issue
1280,1280,2023-05-06,81.05,OK
1281,1281,2024-01-09,71.11,OK
1282,1282,2024-08-21,82.47,Minor Issue
1283,1283,2023-05-02,87.21,OK
1284,1284,2024-09-04,92.86,OK
1285,1285,2024-11-14,86.77,Minor Issue
1286,1286,2023-02-21,88.99,Rejected
1287,1287,2023-07-03,97.52,Rejected
1288,1288,2024-02-21,94.04,Rejected
1289,1289,2023-05-07,96.23,OK
1290,1290,2023-09-13,91.1,OK
1291,1291,2024-05-19,88.46,OK
1292,1292,2024-10-16,70.13,Minor Issue
1293,1293,2023-05-28,77.48,Rejected
1294,1294,2023-12-20,86.11,OK
1295,1295,2024-11-27,95.83,OK
1296,1296,2023-10-27,75.16,Rejected
1297,1297,2023-08-03,91.81,Rejected
1298,1298,2023-08-12,71.07,OK
1299,1299,2023-03-15,92.04,Rejected
1300,1300,2024-03-25,72.14,OK
1301,1301,2023-03-01,97.89,Rejected
1302,1302,2023-12-10,70.58,Rejected
1303,1303,2024-07-29,73.36,Rejected
1304,1304,2024-02-05,79.6,OK
1305,1305,2024-02-17,83.26,Minor Issue
1306,1306,2023-12-15,79.93,Minor Issue
1307,1307,2024-06-30,93.25,Rejected
1308,1308,2024-02-17,76.25,Rejected
1309,1309,2024-09-02,92.15,Rejected
1310,1310,2023-05-08,83.01,Minor Issue
1311,1311,2023-04-11,76.16,Rejected
1312,1312,2023-05-08,94.13,OK
1313,1313,2024-07-19,76.43,Rejected
1314,1314,2023-11-21,97.21,Minor Issue
1315,1315,2024-01-06,73.56,Rejected
1316,1316,2024-05-30,89.14,Minor Issue
1317,1317,2024-09-22,71.99,OK
1318,1318,2024-02-08,84.81,Minor Issue
1319,1319,2024-02-18,79.9,Rejected
1320,1320,2023-09-02,87.97,OK
1321,1321,2023-06-29,81.78,Rejected
1322,1322,2024-01-10,97.72,Minor Issue
1323,1323,2023-08-03,95.66,OK
1324,1324,2023-06-12,96.25,OK
1325,1325,2023-05-29,90.98,Rejected
1326,1326,2023-05-03,86.4,Rejected
1327,1327,2024-10-02,72.01,OK
1328,1328,2023-06-23,97.3,OK
1329,1329,2023-06-21,82.13,Minor Issue
1330,1330,2024-06-26,89.44,OK
1331,1331,2024-01-24,90.62,OK
1332,1332,2023-09-01,91.12,OK
1333,1333,2024-11-24,90.39,Rejected
1334,1334,2024-05-25,94.76,Rejected
1335,1335,2023-05-07,80.3,Rejected
1336,1336,2023-02-03,73.8,OK
1337,1337,2023-08-21,91.29,Minor Issue
1338,1338,2024-10-29,78.2,OK
1339,1339,2024-12-01,80.44,Minor Issue
1340,1340,2023-05-26,89.93,OK
1341,1341,2024-03-12,93.69,Rejected
1342,1342,2023-05-19,87.85,OK
1343,1343,2024-09-16,77.79,Minor Issue
1344,1344,2023-01-03,94.72,Rejected
1345,1345,2023-12-17,91.1,Rejected
1346,1346,2023-08-03,76.6,Minor Issue
1347,1347,2023-03-03,75.2,Minor Issue
1348,1348,2023-04-23,87.43,Minor Issue
1349,1349,2023-06-24,91.32,OK
1350,1350,2024-05-09,80.48,Minor Issue
1351,1351,2023-07-27,78.68,OK
1352,1352,2023-01-07,76.64,OK
1353,1353,2023-06-21,90.28,OK
1354,1354,2023-03-30,91.33,Rejected
1355,1355,2023-11-28,96.16,Rejected
1356,1356,2024-09-13,79.07,Rejected
