po_id,supplier_id,order_date,expected_delivery,total_amount,status
510,14,2023-10-07,2023-10-13,174719.1,Completed
511,5,2024-05-08,2024-05-17,68471.13,Completed
512,8,2024-04-07,2024-04-12,185231.58,Completed
513,10,2024-09-07,2024-09-19,67515.54,Pending
514,20,2023-12-29,2024-01-10,105937.83,Delayed
515,5,2023-03-25,2023-04-08,98752.88,Completed
516,20,2023-11-06,2023-11-15,71503.24,Completed
517,16,2024-02-21,2024-03-05,106589.41,Completed
518,11,2024-07-17,2024-07-30,174716.07,Pending
519,14,2023-07-03,2023-07-10,115383.93,Completed
520,18,2023-08-14,2023-08-25,113543.09,Delayed
521,12,2024-10-05,2024-10-11,190740.05,Pending
522,16,2024-10-06,2024-10-18,173043.64,Pending
523,20,2024-09-05,2024-09-12,194182.85,Pending
524,14,2024-04-15,2024-04-26,126742.82,Pending
525,12,2024-05-21,2024-06-01,113849.13,Completed
526,20,2024-03-10,2024-03-22,117773.77,Completed
527,10,2024-11-30,2024-12-09,124185.16,Pending
528,5,2023-09-07,2023-09-20,170335.23,Pending
529,1,2024-01-15,2024-01-24,119653.99,Completed
530,19,2023-01-02,2023-01-12,111110.03,Pending
531,9,2023-05-05,2023-05-10,129047.53,Completed
532,16,2024-12-01,2024-12-09,191451.0,Completed
533,19,2023-07-05,2023-07-20,71900.24,Delayed
534,10,2023-07-26,2023-08-03,78041.29,Delayed
535,6,2023-11-08,2023-11-17,110210.91,Pending
536,9,2023-10-13,2023-10-21,193302.63,Completed
537,7,2024-07-28,2024-08-09,166775.84,Delayed
538,4,2024-06-17,2024-06-29,81294.72,Delayed
539,7,2024-07-10,2024-07-24,166907.7,Delayed
540,1,2023-10-10,2023-10-25,107411.33,Completed
541,10,2023-02-11,2023-02-23,127773.34,Completed
542,13,2024-11-17,2024-11-29,124477.9,Completed
543,20,2024-11-16,2024-11-27,55646.59,Completed
544,18,2024-06-15,2024-06-27,130219.68,Pending
545,4,2024-08-27,2024-09-06,131674.07,Pending
546,14,2024-10-29,2024-11-09,150588.83,Delayed
547,2,2024-11-16,2024-11-21,94351.1,Pending
548,9,2023-05-06,2023-05-21,161238.82,Pending
549,18,2024-08-29,2024-09-09,151504.75,Delayed
550,9,2023-02-16,2023-02-25,179804.83,Pending
551,9,2023-10-29,2023-11-13,155227.73,Completed
552,8,2023-09-03,2023-09-10,76213.35,Pending
553,15,2024-07-12,2024-07-22,195801.98,Delayed
554,9,2023-05-27,2023-06-05,110953.89,Completed
555,11,2024-02-07,2024-02-16,161614.38,Completed
556,8,2024-08-25,2024-08-31,195347.99,Delayed
557,20,2024-02-22,2024-03-08,156768.63,Pending
558,20,2024-06-02,2024-06-14,72356.39,Completed
559,11,2024-08-02,2024-08-11,166805.55,Pending
560,1,2023-12-26,2024-01-03,107679.01,Completed
561,18,2024-03-07,2024-03-18,184177.06,Delayed
562,3,2023-09-09,2023-09-16,71373.59,Completed
563,6,2023-01-11,2023-01-24,151255.12,Delayed
564,2,2024-10-18,2024-10-28,63284.0,Pending
565,18,2023-12-28,2024-01-06,79858.17,Completed
566,18,2023-08-10,2023-08-19,164110.57,Completed
567,10,2024-06-14,2024-06-28,84610.67,Completed
568,16,2024-01-09,2024-01-14,145013.33,Delayed
569,10,2023-04-24,2023-04-29,119087.55,Delayed
570,20,2023-04-08,2023-04-22,190562.81,Completed
571,15,2023-08-19,2023-08-25,199366.65,Completed
572,2,2023-03-20,2023-04-03,70894.52,Delayed
573,10,2024-09-16,2024-09-28,110487.64,Pending
574,5,2023-10-23,2023-10-31,144529.77,Delayed
575,17,2024-04-06,2024-04-20,155201.04,Completed
576,8,2023-08-18,2023-08-30,144749.86,Delayed
577,10,2023-06-26,2023-07-10,154949.68,Pending
578,14,2024-10-06,2024-10-13,165595.49,Pending
579,16,2024-07-12,2024-07-23,65610.28,Completed
580,12,2024-07-19,2024-07-30,169687.15,Completed
581,9,2024-05-11,2024-05-21,126989.74,Pending
582,20,2024-02-11,2024-02-19,111737.88,Delayed
583,13,2023-04-03,2023-04-09,192006.69,Pending
584,11,2024-03-05,2024-03-19,177237.33,Pending
585,6,2023-10-12,2023-10-24,103233.66,Completed
586,4,2024-10-03,2024-10-11,196034.56,Completed
587,15,2023-05-23,2023-06-03,149130.28,Completed
588,17,2024-01-19,2024-01-30,154972.74,Pending
589,6,2024-10-04,2024-10-15,159206.39,Pending
590,18,2024-01-23,2024-02-01,117305.92,Pending
591,18,2024-05-13,2024-05-25,75953.89,Pending
592,16,2024-11-05,2024-11-14,168591.7,Pending
593,4,2023-02-20,2023-03-02,134711.27,Completed
594,6,2024-06-10,2024-06-25,70604.85,Delayed
595,3,2023-06-26,2023-07-03,160167.92,Pending
596,1,2024-10-05,2024-10-10,163402.69,Completed
597,11,2024-04-11,2024-04-26,89222.68,Pending
598,20,2023-07-05,2023-07-12,79824.13,Pending
599,19,2024-07-05,2024-07-13,112930.51,Pending
600,9,2024-07-21,2024-07-28,186200.36,Delayed
601,15,2024-10-14,2024-10-24,90928.37,Pending
602,16,2023-01-18,2023-01-27,190207.81,Completed
603,16,2024-10-06,2024-10-19,70131.46,Delayed
604,1,2023-09-23,2023-09-28,51179.56,Pending
605,11,2024-05-19,2024-06-02,125259.59,Pending
606,10,2024-04-01,2024-04-07,141759.72,Pending
607,13,2023-09-28,2023-10-03,142842.35,Completed
608,1,2024-10-14,2024-10-27,178191.0,Delayed
609,13,2023-04-04,2023-04-16,119949.87,Delayed
610,8,2023-02-24,2023-03-08,122951.15,Delayed
611,11,2023-06-19,2023-06-27,128609.89,Completed
612,7,2024-01-24,2024-02-06,127203.16,Pending
613,5,2023-08-03,2023-08-12,180676.08,Pending
614,10,2023-08-22,2023-08-31,190752.47,Pending
615,6,2023-01-30,2023-02-05,122620.81,Pending
616,7,2024-11-10,2024-11-16,70637.71,Delayed
617,11,2023-01-08,2023-01-23,80484.68,Pending
618,13,2024-01-26,2024-02-03,77979.56,Pending
619,2,2023-01-21,2023-01-26,51486.9,Delayed
620,9,2023-09-20,2023-09-28,81279.42,Delayed
621,9,2024-09-27,2024-10-09,198291.8,Pending
622,4,2024-01-02,2024-01-16,55250.95,Delayed
623,8,2023-06-19,2023-06-30,125535.4,Delayed
624,4,2023-12-02,2023-12-13,147475.22,Delayed
625,8,2024-07-24,2024-08-04,193203.22,Pending
626,11,2023-04-05,2023-04-18,54934.52,Completed
627,15,2024-11-11,2024-11-23,107433.76,Pending
628,20,2024-05-05,2024-05-17,105338.66,Pending
629,15,2024-04-18,2024-04-28,131669.34,Completed
630,17,2024-04-21,2024-04-30,91154.42,Completed
631,2,2023-01-26,2023-02-07,142436.34,Pending
632,1,2024-09-24,2024-10-03,174281.64,Pending
633,16,2023-05-28,2023-06-12,109390.78,Pending
634,17,2024-06-29,2024-07-05,54564.5,Completed
635,1,2023-05-13,2023-05-18,112286.39,Pending
636,16,2024-02-06,2024-02-18,112375.32,Pending
637,10,2024-12-01,2024-12-12,153627.98,Delayed
638,20,2024-09-28,2024-10-06,76071.83,Completed
639,17,2024-03-06,2024-03-12,139976.33,Delayed
640,16,2024-06-07,2024-06-21,195301.38,Pending
641,20,2024-02-09,2024-02-20,179440.17,Delayed
642,14,2023-06-19,2023-06-29,57395.74,Pending
643,12,2024-09-29,2024-10-06,72518.72,Completed
644,14,2024-08-17,2024-08-23,130109.85,Delayed
645,17,2024-11-27,2024-12-12,113139.54,Completed
646,4,2024-06-15,2024-06-28,137385.28,Delayed
647,7,2023-08-06,2023-08-18,130385.66,Delayed
648,15,2024-02-09,2024-02-24,191218.28,Delayed
649,18,2023-07-31,2023-08-12,98916.4,Delayed
650,19,2023-12-22,2024-01-05,71132.22,Completed
651,15,2024-08-12,2024-08-22,61780.99,Delayed
652,10,2024-09-27,2024-10-02,68363.35,Delayed
653,10,2024-01-05,2024-01-15,177385.46,Delayed
654,15,2024-07-25,2024-08-08,136942.53,Pending
655,1,2023-01-11,2023-01-25,66108.53,Delayed
656,4,2024-01-14,2024-01-23,103610.25,Delayed
657,7,2024-11-08,2024-11-23,120424.48,Completed
658,20,2023-12-24,2024-01-04,69757.3,Completed
659,4,2023-10-13,2023-10-22,84909.29,Completed
660,15,2024-01-25,2024-02-08,137311.44,Pending
661,9,2024-01-19,2024-01-26,120049.75,Completed
662,5,2024-08-15,2024-08-24,180748.43,Pending
663,12,2023-08-28,2023-09-10,84239.49,Delayed
664,11,2023-03-10,2023-03-17,183039.84,Delayed
665,16,2024-01-21,2024-02-01,58574.74,Delayed
666,14,2024-05-24,2024-06-05,60747.54,Delayed
667,13,2024-09-19,2024-09-24,114162.8,Pending
668,15,2024-06-19,2024-07-02,69936.76,Pending
669,17,2024-09-24,2024-09-29,106462.69,Pending
670,12,2024-11-02,2024-11-16,73510.41,Delayed
671,20,2023-04-25,2023-05-09,162693.09,Pending
672,10,2024-04-27,2024-05-09,85034.34,Completed
673,4,2023-05-26,2023-06-02,51992.34,Delayed
674,17,2023-07-02,2023-07-13,62899.43,Completed
675,4,2023-11-19,2023-12-02,174179.55,Pending
676,12,2024-04-13,2024-04-18,139818.36,Completed
677,20,2023-12-20,2024-01-01,146661.78,Completed
678,4,2023-12-09,2023-12-21,51748.82,Delayed
679,20,2024-06-22,2024-07-04,61795.68,Completed
680,11,2023-03-14,2023-03-28,93191.74,Completed
681,15,2023-11-21,2023-11-28,100916.75,Completed
682,3,2024-05-23,2024-06-02,96342.29,Delayed
683,5,2023-07-25,2023-08-04,82191.21,Pending
684,13,2023-02-09,2023-02-16,169253.31,Completed
685,2,2023-01-09,2023-01-24,99641.01,Pending
686,15,2024-10-17,2024-10-25,103896.18,Pending
687,9,2024-07-03,2024-07-10,81805.09,Completed
688,8,2023-10-14,2023-10-27,69901.75,Completed
689,5,2023-03-24,2023-03-31,130487.0,Pending
690,17,2024-01-30,2024-02-11,144735.05,Delayed
691,17,2023-09-05,2023-09-19,193391.58,Delayed
692,13,2024-02-19,2024-03-03,197425.66,Pending
693,8,2024-12-17,2024-12-29,99724.44,Delayed
694,15,2023-02-08,2023-02-17,108743.4,Delayed
695,7,2024-08-13,2024-08-18,55088.3,Completed
696,19,2023-06-21,2023-06-26,99017.24,Delayed
697,13,2023-03-03,2023-03-15,178312.84,Pending
698,17,2024-09-05,2024-09-12,79920.79,Delayed
699,17,2024-04-15,2024-04-26,101950.12,Completed
700,20,2023-01-27,2023-02-06,150360.85,Delayed
701,18,2023-06-08,2023-06-18,91442.34,Completed
702,11,2023-06-14,2023-06-22,155596.9,Completed
703,18,2024-07-05,2024-07-19,61623.28,Pending
704,10,2023-11-16,2023-11-24,177514.64,Completed
705,5,2024-09-19,2024-09-30,113267.65,Delayed
706,20,2023-09-16,2023-09-30,117892.24,Completed
707,11,2023-02-05,2023-02-10,117164.73,Completed
708,5,2024-04-10,2024-04-25,147023.02,Completed
709,9,2024-01-30,2024-02-08,69386.26,Pending
710,14,2023-01-27,2023-02-04,177678.55,Delayed
711,13,2024-09-11,2024-09-16,114655.15,Pending
712,7,2024-04-25,2024-05-07,98639.74,Delayed
713,9,2023-05-07,2023-05-13,116038.71,Pending
714,12,2024-10-07,2024-10-15,141833.66,Completed
715,11,2023-07-27,2023-08-03,196332.61,Delayed
716,9,2023-01-10,2023-01-18,58657.83,Pending
717,8,2024-08-28,2024-09-02,195259.93,Pending
718,9,2024-06-07,2024-06-20,148167.41,Pending
719,7,2024-04-21,2024-05-01,108039.89,Delayed
720,16,2023-04-19,2023-05-02,69251.74,Pending
721,19,2024-04-07,2024-04-13,86136.55,Delayed
722,20,2024-07-25,2024-08-02,52353.59,Pending
723,17,2023-08-14,2023-08-24,197922.47,Delayed
724,1,2023-09-29,2023-10-07,157106.7,Delayed
725,4,2023-07-24,2023-08-07,64426.46,Pending
726,13,2024-03-27,2024-04-02,135169.44,Delayed
727,1,2024-02-06,2024-02-12,198946.2,Pending
728,10,2024-05-07,2024-05-18,119867.74,Delayed
729,13,2024-05-13,2024-05-20,175866.49,Delayed
730,5,2023-06-30,2023-07-07,120463.88,Delayed
731,19,2024-04-30,2024-05-05,182537.86,Completed
732,16,2024-03-27,2024-04-10,58407.49,Completed
733,15,2024-01-27,2024-02-02,138582.85,Pending
734,19,2024-04-08,2024-04-14,90351.62,Pending
735,11,2024-02-07,2024-02-20,176666.92,Pending
736,11,2024-12-01,2024-12-09,69738.05,Pending
737,14,2024-11-08,2024-11-20,150613.08,Pending
738,7,2024-09-08,2024-09-16,65574.11,Pending
739,19,2023-06-11,2023-06-17,198030.82,Delayed
740,6,2023-06-19,2023-07-02,193361.6,Completed
741,8,2024-12-01,2024-12-13,187348.54,Delayed
742,16,2024-12-12,2024-12-18,161943.62,Completed
743,6,2023-02-01,2023-02-14,119286.22,Delayed
744,14,2024-08-14,2024-08-26,141746.62,Completed
745,11,2024-04-05,2024-04-14,130068.8,Pending
746,14,2024-08-28,2024-09-07,100008.56,Pending
747,10,2024-10-16,2024-10-31,111588.03,Delayed
748,10,2024-12-20,2024-12-25,187876.62,Completed
749,16,2023-11-12,2023-11-19,50472.73,Delayed
750,20,2024-09-01,2024-09-16,123246.26,Pending
751,20,2023-10-27,2023-11-08,181166.55,Completed
752,17,2023-04-19,2023-05-01,139124.82,Pending
753,8,2024-08-28,2024-09-07,52202.09,Pending
754,1,2024-11-13,2024-11-22,102616.87,Pending
755,17,2024-02-07,2024-02-17,111861.81,Completed
756,1,2024-06-02,2024-06-16,126813.47,Pending
757,1,2023-02-20,2023-03-01,132199.42,Pending
758,16,2024-08-23,2024-08-29,74744.36,Completed
759,14,2023-03-24,2023-03-29,51053.44,Delayed
760,14,2023-08-16,2023-08-26,140003.79,Delayed
761,18,2023-04-27,2023-05-06,70999.17,Completed
762,8,2024-12-05,2024-12-15,184834.7,Delayed
763,2,2024-02-20,2024-03-06,194087.92,Pending
764,20,2023-07-10,2023-07-21,159349.2,Pending
765,9,2023-04-26,2023-05-08,90535.75,Pending
766,3,2024-12-10,2024-12-24,174639.92,Pending
767,7,2024-01-16,2024-01-28,193353.68,Delayed
768,2,2024-05-04,2024-05-11,195414.32,Pending
769,18,2024-10-23,2024-11-07,182808.46,Completed
770,10,2023-01-05,2023-01-11,63596.18,Pending
771,16,2023-05-03,2023-05-10,154718.56,Completed
772,3,2024-07-18,2024-07-24,177057.41,Completed
773,19,2024-04-12,2024-04-21,162303.02,Pending
774,13,2023-08-15,2023-08-25,162283.8,Pending
775,15,2024-04-08,2024-04-14,171660.02,Pending
776,15,2023-09-30,2023-10-06,130167.76,Completed
777,10,2024-03-26,2024-04-02,72707.06,Completed
778,4,2024-03-06,2024-03-12,54477.94,Pending
779,14,2023-04-17,2023-05-02,67689.7,Delayed
780,12,2023-12-12,2023-12-21,107774.72,Pending
781,15,2023-09-24,2023-10-09,141691.57,Completed
782,18,2023-09-05,2023-09-15,186678.46,Delayed
783,13,2023-08-14,2023-08-20,163319.63,Pending
784,15,2023-06-28,2023-07-07,86134.44,Completed
785,4,2023-02-24,2023-03-10,115641.62,Delayed
786,7,2023-05-22,2023-06-03,73670.38,Completed
787,13,2023-11-20,2023-11-30,115014.92,Completed
788,16,2024-08-23,2024-08-29,197886.72,Pending
789,20,2023-11-12,2023-11-24,77548.12,Pending
790,9,2023-10-11,2023-10-22,151684.04,Completed
791,8,2023-03-14,2023-03-26,137329.64,Pending
792,11,2024-07-27,2024-08-11,115213.57,Completed
793,17,2024-05-22,2024-06-02,158203.86,Pending
794,5,2023-03-20,2023-03-29,110653.31,Completed
795,14,2024-07-19,2024-08-02,53647.05,Delayed
796,18,2024-10-01,2024-10-13,161258.69,Pending
797,5,2023-10-07,2023-10-13,75574.46,Delayed
798,12,2024-04-22,2024-05-01,141622.27,Pending
799,9,2023-10-24,2023-11-04,199310.59,Delayed
800,13,2023-04-15,2023-04-25,194566.75,Pending
801,10,2024-10-01,2024-10-11,185503.24,Pending
802,7,2024-06-19,2024-06-29,130961.02,Delayed
803,19,2024-09-16,2024-09-23,185359.38,Delayed
804,6,2023-05-27,2023-06-02,117529.95,Completed
805,5,2023-02-16,2023-02-22,86262.92,Pending
806,17,2023-02-07,2023-02-18,185593.91,Delayed
807,18,2024-11-28,2024-12-08,75454.28,Completed
808,9,2024-07-12,2024-07-19,168575.54,Completed
809,15,2023-10-05,2023-10-11,176818.64,Completed
810,1,2024-12-03,2024-12-15,114842.01,Delayed
811,19,2024-06-03,2024-06-18,155792.1,Delayed
812,8,2023-03-27,2023-04-09,98312.38,Pending
813,2,2023-05-20,2023-05-31,160867.26,Delayed
814,18,2024-11-18,2024-12-02,133243.36,Delayed
815,1,2024-07-14,2024-07-29,50711.17,Completed
816,4,2024-08-15,2024-08-29,192164.52,Pending
817,5,2024-06-01,2024-06-15,119436.89,Delayed
818,11,2024-05-18,2024-05-26,137903.69,Delayed
819,20,2024-10-16,2024-10-23,76597.53,Completed
820,17,2023-05-30,2023-06-10,96037.34,Pending
821,18,2023-10-08,2023-10-16,199305.85,Delayed
822,13,2024-11-30,2024-12-08,112922.9,Delayed
823,12,2023-01-07,2023-01-20,164221.58,Completed
824,19,2024-08-13,2024-08-25,103390.87,Pending
825,2,2024-12-08,2024-12-13,199559.03,Pending
826,10,2024-05-30,2024-06-06,166761.96,Delayed
827,20,2023-01-29,2023-02-04,183869.33,Completed
828,3,2024-02-01,2024-02-07,67947.51,Completed
829,2,2023-06-16,2023-06-27,126729.85,Completed
830,3,2023-07-09,2023-07-24,74761.32,Pending
831,2,2024-04-14,2024-04-19,179142.14,Delayed
832,12,2024-01-25,2024-02-06,177882.74,Completed
833,19,2023-09-17,2023-09-24,66082.44,Pending
834,5,2023-06-10,2023-06-15,191390.8,Delayed
835,20,2023-05-19,2023-05-29,99264.8,Delayed
836,8,2023-06-21,2023-06-30,116720.22,Pending
837,16,2023-02-26,2023-03-09,174968.41,Delayed
838,7,2023-10-13,2023-10-18,147934.44,Pending
839,17,2024-05-08,2024-05-17,150860.57,Completed
840,13,2023-10-28,2023-11-02,124427.51,Pending
841,17,2023-02-18,2023-03-05,67833.49,Pending
842,3,2023-09-01,2023-09-12,172895.61,Delayed
843,2,2024-07-12,2024-07-21,83472.18,Delayed
844,12,2023-12-04,2023-12-09,62790.66,Pending
845,2,2023-07-21,2023-08-02,124686.54,Completed
846,7,2023-08-08,2023-08-15,105989.17,Delayed
847,14,2024-07-13,2024-07-21,149857.56,Delayed
848,12,2023-03-20,2023-03-30,135125.75,Completed
849,4,2023-10-11,2023-10-20,91784.98,Delayed
850,19,2023-07-17,2023-07-28,70619.78,Completed
851,4,2023-09-16,2023-09-28,85261.38,Completed
852,4,2024-06-16,2024-06-27,153291.05,Delayed
853,7,2024-06-20,2024-06-26,95915.02,Pending
854,15,2024-05-07,2024-05-22,133647.44,Pending
855,18,2024-05-30,2024-06-10,65119.49,Delayed
856,8,2023-03-03,2023-03-17,115540.8,Delayed
857,8,2024-08-01,2024-08-14,154361.84,Completed
858,17,2023-02-08,2023-02-14,168278.67,Pending
859,14,2023-09-18,2023-10-02,199462.26,Delayed
860,16,2023-09-16,2023-09-25,110030.08,Completed
861,2,2024-09-30,2024-10-11,146374.49,Completed
862,16,2024-05-07,2024-05-22,98391.81,Pending
863,16,2023-03-31,2023-04-12,149780.32,Completed
864,4,2024-03-18,2024-03-25,170896.12,Pending
865,17,2023-07-24,2023-08-06,105602.43,Completed
866,5,2023-03-05,2023-03-16,124763.31,Delayed
867,8,2024-10-07,2024-10-18,50202.84,Pending
868,1,2024-01-08,2024-01-18,187452.45,Completed
869,6,2024-06-03,2024-06-16,142416.7,Completed
870,5,2023-12-14,2023-12-23,150672.25,Pending
871,10,2024-10-02,2024-10-10,180553.87,Delayed
872,4,2024-04-09,2024-04-21,52418.16,Delayed
873,8,2023-06-06,2023-06-15,100697.87,Delayed
874,12,2023-10-09,2023-10-23,107600.34,Delayed
875,4,2024-05-17,2024-05-24,108432.8,Delayed
876,8,2023-10-02,2023-10-07,157461.73,Delayed
877,20,2023-06-22,2023-06-27,114119.81,Completed
878,1,2023-01-24,2023-02-02,101631.35,Delayed
879,5,2024-06-10,2024-06-20,154145.15,Delayed
880,15,2023-11-13,2023-11-23,51492.75,Delayed
881,10,2023-12-06,2023-12-12,54897.49,Delayed
882,11,2023-02-17,2023-03-04,161213.21,Pending
883,3,2023-06-23,2023-07-02,166140.4,Delayed
884,3,2024-12-14,2024-12-20,153400.37,Pending
885,13,2024-07-12,2024-07-22,150557.56,Pending
886,13,2024-03-11,2024-03-26,122846.01,Pending
887,19,2023-06-08,2023-06-14,137588.35,Pending
888,9,2024-08-20,2024-09-03,165909.71,Completed
889,6,2023-03-19,2023-04-01,132378.33,Completed
890,2,2023-08-08,2023-08-21,94434.22,Delayed
891,4,2023-03-20,2023-03-29,58852.88,Completed
892,20,2024-10-16,2024-10-22,134254.66,Delayed
893,17,2024-10-28,2024-11-05,154965.72,Delayed
894,15,2023-05-27,2023-06-06,153156.79,Pending
895,16,2024-03-05,2024-03-20,118045.09,Pending
896,2,2023-07-25,2023-08-02,196477.04,Completed
897,10,2023-03-27,2023-04-02,118141.57,Delayed
898,1,2024-11-02,2024-11-13,65288.94,Completed
899,15,2023-09-07,2023-09-16,164590.48,Pending
900,4,2024-04-18,2024-04-26,118256.89,Pending
901,8,2023-07-03,2023-07-09,110013.08,Completed
902,6,2024-08-10,2024-08-20,60467.6,Pending
903,19,2024-12-07,2024-12-20,101585.21,Completed
904,20,2024-10-22,2024-10-31,138298.51,Completed
905,7,2024-06-03,2024-06-11,114952.45,Delayed
906,16,2024-01-09,2024-01-18,168682.52,Delayed
907,1,2023-10-04,2023-10-19,159935.82,Completed
908,7,2024-12-06,2024-12-11,70790.2,Delayed
909,9,2023-06-23,2023-07-01,117758.73,Delayed
910,6,2023-09-26,2023-10-02,195368.22,Delayed
911,1,2024-07-04,2024-07-19,108370.54,Delayed
912,17,2024-08-18,2024-08-23,62644.2,Pending
913,15,2024-02-27,2024-03-08,122686.88,Completed
914,9,2024-12-18,2024-12-28,155832.41,Delayed
915,6,2024-02-21,2024-03-06,121503.82,Completed
916,3,2024-07-12,2024-07-25,179475.65,Completed
917,8,2023-01-27,2023-02-06,93169.1,Completed
918,10,2024-02-21,2024-03-06,117359.15,Pending
919,13,2024-08-23,2024-09-05,57765.96,Delayed
920,17,2024-07-05,2024-07-12,169565.35,Pending
921,11,2023-11-23,2023-12-08,162868.79,Delayed
922,4,2024-09-22,2024-09-30,145396.44,Pending
923,17,2023-09-06,2023-09-14,149139.07,Pending
924,13,2023-11-03,2023-11-14,123648.96,Delayed
925,6,2023-09-27,2023-10-02,127056.29,Pending
926,10,2024-10-29,2024-11-09,88738.84,Pending
927,19,2024-09-20,2024-09-25,142436.17,Delayed
928,3,2023-09-27,2023-10-10,137835.63,Delayed
929,8,2024-08-12,2024-08-23,58843.59,Pending
930,18,2023-01-06,2023-01-17,120449.17,Delayed
931,8,2023-05-30,2023-06-11,106699.8,Delayed
932,8,2024-05-24,2024-06-03,63054.18,Pending
933,5,2024-11-02,2024-11-11,180194.88,Delayed
934,17,2023-11-21,2023-11-28,171689.04,Completed
935,10,2024-01-03,2024-01-10,148706.73,Delayed
936,16,2024-07-16,2024-07-30,116124.49,Completed
937,8,2023-08-22,2023-09-04,156115.37,Delayed
938,6,2024-09-30,2024-10-05,112437.52,Delayed
939,17,2024-06-13,2024-06-22,160138.25,Pending
940,12,2024-03-02,2024-03-15,165612.83,Completed
941,3,2023-07-28,2023-08-12,109562.86,Delayed
942,3,2024-12-20,2024-12-31,195066.2,Pending
943,2,2023-11-08,2023-11-18,146407.33,Delayed
944,7,2024-04-13,2024-04-18,91500.34,Completed
945,11,2024-08-27,2024-09-04,162441.72,Delayed
946,1,2024-04-06,2024-04-15,65000.68,Pending
947,3,2024-05-31,2024-06-15,107638.28,Completed
948,6,2023-11-28,2023-12-03,158447.5,Delayed
949,10,2024-06-17,2024-06-22,55280.63,Pending
950,13,2024-08-20,2024-08-28,173107.46,Pending
951,5,2023-10-26,2023-11-05,134676.09,Pending
952,10,2024-04-22,2024-04-27,183256.62,Pending
953,9,2023-10-03,2023-10-09,57215.67,Delayed
954,2,2024-12-16,2024-12-26,174612.04,Delayed
955,1,2023-04-13,2023-04-25,147950.0,Completed
956,8,2024-08-07,2024-08-15,141882.9,Completed
957,20,2024-06-12,2024-06-20,127971.81,Delayed
958,5,2024-02-08,2024-02-22,184827.83,Completed
959,10,2023-03-10,2023-03-19,145165.41,Delayed
960,14,2024-02-16,2024-02-29,173555.36,Completed
961,16,2024-06-25,2024-07-09,197179.91,Pending
962,7,2024-02-24,2024-03-10,157942.53,Completed
963,2,2024-03-25,2024-04-06,57093.45,Delayed
964,10,2023-02-08,2023-02-17,128281.87,Delayed
