invoice_id,po_id,invoice_date,invoice_amount,payment_status
639,639,2024-03-11,138212.40669772928,Paid
640,640,2024-06-12,191584.26073822836,Unpaid
641,641,2024-02-14,179440.17,Unpaid
642,642,2023-06-24,56033.32133308823,Paid
643,643,2024-10-04,72518.72,Paid
644,644,2024-08-22,130109.85,Unpaid
645,645,2024-12-02,113139.54,Paid
646,646,2024-06-20,137385.28,Paid
647,647,2023-08-11,130385.66,Unpaid
648,648,2024-02-14,191218.28,Unpaid
649,649,2023-08-05,98916.4,Unpaid
650,650,2023-12-27,69727.19138078601,Paid
651,651,2024-08-17,58584.14008742458,Unpaid
652,652,2024-10-02,68363.35,Unpaid
653,653,2024-01-10,177385.46,Paid
654,654,2024-07-30,136942.53,Unpaid
655,655,2023-01-16,62400.95121274369,Unpaid
656,656,2024-01-19,103610.25,Unpaid
657,657,2024-11-13,120424.48,Unpaid
658,658,2023-12-29,69757.3,Unpaid
659,659,2023-10-18,84909.29,Unpaid
660,660,2024-01-30,137311.44,Unpaid
661,661,2024-01-24,120049.75,Unpaid
662,662,2024-08-20,180748.43,Paid
663,663,2023-09-02,84239.49,Paid
664,664,2023-03-15,183474.1230536403,Paid
665,665,2024-01-26,58574.74,Paid
666,666,2024-05-29,60747.54,Unpaid
667,667,2024-09-24,114162.8,Paid
668,668,2024-06-24,69936.76,Paid
669,669,2024-09-29,109527.18113135973,Paid
670,670,2024-11-07,73510.41,Paid
671,671,2023-04-30,162693.09,Unpaid
672,672,2024-05-02,85034.34,Paid
673,673,2023-05-31,51992.34,Unpaid
674,674,2023-07-07,62899.43,Unpaid
675,675,2023-11-24,174179.55,Unpaid
676,676,2024-04-18,139818.36,Unpaid
677,677,2023-12-25,146661.78,Unpaid
678,678,2023-12-14,51748.82,Paid
679,679,2024-06-27,61795.68,Unpaid
680,680,2023-03-19,93191.74,Paid
681,681,2023-11-26,100916.75,Paid
682,682,2024-05-28,96342.29,Unpaid
683,683,2023-07-30,78292.72969565606,Unpaid
684,684,2023-02-14,169253.31,Unpaid
685,685,2023-01-14,99641.01,Unpaid
686,686,2024-10-22,103896.18,Paid
687,687,2024-07-08,81805.09,Paid
688,688,2023-10-19,69505.35595182232,Paid
689,689,2023-03-29,129848.74210405149,Paid
690,690,2024-02-04,144735.05,Paid
691,691,2023-09-10,193391.58,Paid
692,692,2024-02-24,193601.19913345473,Paid
693,693,2024-12-22,99724.44,Paid
694,694,2023-02-13,108743.4,Paid
695,695,2024-08-18,55088.3,Paid
696,696,2023-06-26,99017.24,Paid
697,697,2023-03-08,178312.84,Unpaid
698,698,2024-09-10,79920.79,Paid
699,699,2024-04-20,101500.13447207648,Paid
700,700,2023-02-01,147970.97586657928,Paid
701,701,2023-06-13,91442.34,Paid
702,702,2023-06-19,155144.65859482597,Paid
703,703,2024-07-10,61623.28,Paid
704,704,2023-11-21,177514.64,Unpaid
705,705,2024-09-24,113267.65,Paid
706,706,2023-09-21,117892.24,Paid
707,707,2023-02-10,112882.26017652807,Paid
708,708,2024-04-15,147023.02,Unpaid
709,709,2024-02-04,69386.26,Unpaid
710,710,2023-02-01,177678.55,Paid
711,711,2024-09-16,114655.15,Unpaid
712,712,2024-04-30,98639.74,Paid
713,713,2023-05-12,112596.54897166755,Unpaid
714,714,2024-10-12,141833.66,Unpaid
715,715,2023-08-01,196332.61,Paid
716,716,2023-01-15,58657.83,Unpaid
717,717,2024-09-02,195259.93,Paid
718,718,2024-06-12,148167.41,Paid
719,719,2024-04-26,106398.95754093972,Unpaid
720,720,2023-04-24,69251.74,Paid
721,721,2024-04-12,86136.55,Paid
722,722,2024-07-30,52353.59,Paid
723,723,2023-08-19,197922.47,Paid
724,724,2023-10-04,157106.7,Paid
725,725,2023-07-29,68430.64701031143,Unpaid
726,726,2024-04-01,135022.82324968342,Unpaid
727,727,2024-02-11,198946.2,Paid
728,728,2024-05-12,120135.12670769259,Paid
729,729,2024-05-18,175866.49,Paid
730,730,2023-07-05,120463.88,Unpaid
731,731,2024-05-05,182537.86,Unpaid
732,732,2024-04-01,58407.49,Unpaid
733,733,2024-02-01,138582.85,Paid
734,734,2024-04-13,90351.62,Unpaid
735,735,2024-02-12,174016.6606880226,Paid
736,736,2024-12-06,69738.05,Paid
737,737,2024-11-13,150613.08,Unpaid
738,738,2024-09-13,65574.11,Paid
739,739,2023-06-16,198030.82,Unpaid
740,740,2023-06-24,193361.6,Paid
741,741,2024-12-06,187348.54,Unpaid
742,742,2024-12-17,161943.62,Paid
743,743,2023-02-06,119286.22,Paid
744,744,2024-08-19,141746.62,Unpaid
745,745,2024-04-10,130068.8,Unpaid
746,746,2024-09-02,100008.56,Paid
747,747,2024-10-21,111588.03,Paid
748,748,2024-12-25,187876.62,Paid
749,749,2023-11-17,50472.73,Paid
750,750,2024-09-06,123246.26,Paid
751,751,2023-11-01,181166.55,Paid
752,752,2023-04-24,139124.82,Paid
753,753,2024-09-02,52202.09,Paid
754,754,2024-11-18,102616.87,Paid
755,755,2024-02-12,111861.81,Paid
756,756,2024-06-07,126813.47,Paid
757,757,2023-02-25,132199.42,Paid
758,758,2024-08-28,72070.39674335514,Unpaid
759,759,2023-03-29,51053.44,Unpaid
760,760,2023-08-21,138932.964951497,Unpaid
761,761,2023-05-02,72655.60973438695,Unpaid
762,762,2024-12-10,184834.7,Unpaid
763,763,2024-02-25,194087.92,Paid
764,764,2023-07-15,159349.2,Unpaid
765,765,2023-05-01,90535.75,Unpaid
766,766,2024-12-15,174639.92,Unpaid
767,767,2024-01-21,193353.68,Unpaid
768,768,2024-05-09,195414.32,Unpaid
769,769,2024-10-28,180432.06246427717,Paid
770,770,2023-01-10,63596.18,Paid
771,771,2023-05-08,149937.96645772524,Paid
772,772,2024-07-23,177057.41,Paid
773,773,2024-04-17,164405.59918949692,Unpaid
774,774,2023-08-20,162283.8,Paid
775,775,2024-04-13,171628.71580584478,Unpaid
776,776,2023-10-05,130167.76,Unpaid
777,777,2024-03-31,72707.06,Unpaid
778,778,2024-03-11,54477.94,Paid
779,779,2023-04-22,67689.7,Paid
780,780,2023-12-17,107774.72,Unpaid
781,781,2023-09-29,146464.076761244,Unpaid
782,782,2023-09-10,181771.3475592672,Paid
783,783,2023-08-19,163319.63,Unpaid
784,784,2023-07-03,86134.44,Paid
785,785,2023-03-01,115641.62,Paid
786,786,2023-05-27,71622.61301928863,Unpaid
787,787,2023-11-25,119472.54358334834,Unpaid
788,788,2024-08-28,197886.72,Paid
789,789,2023-11-17,77548.12,Paid
790,790,2023-10-16,151684.04,Paid
791,791,2023-03-19,137329.64,Paid
792,792,2024-08-01,115213.57,Unpaid
793,793,2024-05-27,158203.86,Paid
794,794,2023-03-25,110653.31,Paid
795,795,2024-07-24,53647.05,Unpaid
796,796,2024-10-06,161258.69,Unpaid
797,797,2023-10-12,78820.18698701817,Unpaid
798,798,2024-04-27,139902.61931767,Paid
799,799,2023-10-29,198332.39148400087,Paid
800,800,2023-04-20,194566.75,Unpaid
801,801,2024-10-06,185503.24,Paid
802,802,2024-06-24,134246.41865049198,Paid
803,803,2024-09-21,187237.27327955025,Unpaid
804,804,2023-06-01,117529.95,Unpaid
805,805,2023-02-21,86262.92,Unpaid
806,806,2023-02-12,185593.91,Paid
807,807,2024-12-03,78240.61018845467,Unpaid
808,808,2024-07-17,168575.54,Paid
809,809,2023-10-10,176818.64,Paid
810,810,2024-12-08,114842.01,Paid
811,811,2024-06-08,155792.1,Unpaid
812,812,2023-04-01,98947.50439400191,Unpaid
813,813,2023-05-25,160867.26,Unpaid
814,814,2024-11-23,133243.36,Unpaid
815,815,2024-07-19,51366.93671713993,Paid
816,816,2024-08-20,187442.60741005844,Paid
817,817,2024-06-06,119436.89,Unpaid
818,818,2024-05-23,137903.69,Unpaid
819,819,2024-10-21,74469.15597977408,Unpaid
820,820,2023-06-04,96037.34,Unpaid
821,821,2023-10-13,199305.85,Paid
822,822,2024-12-05,112922.9,Unpaid
823,823,2023-01-12,164221.58,Paid
824,824,2024-08-18,103390.87,Paid
825,825,2024-12-13,195014.32990711962,Unpaid
826,826,2024-06-04,165470.82996730585,Paid
827,827,2023-02-03,183869.33,Unpaid
828,828,2024-02-06,71328.06707805164,Paid
829,829,2023-06-21,123279.1721651586,Paid
830,830,2023-07-14,74761.32,Unpaid
831,831,2024-04-19,179142.14,Paid
832,832,2024-01-30,182720.5300379981,Unpaid
833,833,2023-09-22,66082.44,Unpaid
834,834,2023-06-15,191390.8,Unpaid
835,835,2023-05-24,99264.8,Unpaid
836,836,2023-06-26,115953.05966017782,Paid
837,837,2023-03-03,179844.59742127475,Unpaid
838,838,2023-10-18,147934.44,Unpaid
839,839,2024-05-13,150860.57,Unpaid
840,840,2023-11-02,124427.51,Unpaid
841,841,2023-02-23,67833.49,Unpaid
842,842,2023-09-06,172895.61,Unpaid
843,843,2024-07-17,83072.47080100258,Unpaid
844,844,2023-12-09,62790.66,Paid
845,845,2023-07-26,124686.54,Paid
846,846,2023-08-13,104754.4352426667,Paid
847,847,2024-07-18,144957.50346551047,Paid
848,848,2023-03-25,135611.8999956328,Unpaid
849,849,2023-10-16,91784.98,Paid
850,850,2023-07-22,70619.78,Unpaid
851,851,2023-09-21,85261.38,Unpaid
852,852,2024-06-21,153291.05,Unpaid
853,853,2024-06-25,95915.02,Unpaid
854,854,2024-05-12,133647.44,Unpaid
855,855,2024-06-04,65119.49,Paid
856,856,2023-03-08,115540.8,Unpaid
857,857,2024-08-06,154361.84,Unpaid
858,858,2023-02-13,164232.28363910862,Paid
859,859,2023-09-23,199462.26,Unpaid
860,860,2023-09-21,110030.08,Unpaid
861,861,2024-10-05,146374.49,Paid
862,862,2024-05-12,98391.81,Unpaid
863,863,2023-04-05,148396.18884761079,Unpaid
864,864,2024-03-23,171600.54669173344,Paid
865,865,2023-07-29,105602.43,Paid
866,866,2023-03-10,124763.31,Paid
867,867,2024-10-12,50202.84,Unpaid
868,868,2024-01-13,186347.31852532757,Unpaid
869,869,2024-06-08,142416.7,Unpaid
870,870,2023-12-19,150672.25,Paid
871,871,2024-10-07,176718.3055258575,Paid
872,872,2024-04-14,52418.16,Unpaid
873,873,2023-06-11,100697.87,Paid
874,874,2023-10-14,107600.34,Unpaid
875,875,2024-05-22,113249.47577424506,Paid
876,876,2023-10-07,157461.73,Paid
877,877,2023-06-27,114119.81,Paid
878,878,2023-01-29,100560.11789314948,Paid
879,879,2024-06-15,154145.15,Paid
880,880,2023-11-18,51492.75,Paid
881,881,2023-12-11,54897.49,Unpaid
882,882,2023-02-22,161213.21,Paid
883,883,2023-06-28,162437.6041161422,Paid
884,884,2024-12-19,158182.99161755753,Paid
885,885,2024-07-17,150557.56,Paid
886,886,2024-03-16,118175.2745497831,Unpaid
887,887,2023-06-13,139243.08192786115,Paid
888,888,2024-08-25,166095.16179511082,Paid
889,889,2023-03-24,132378.33,Unpaid
890,890,2023-08-13,94434.22,Unpaid
891,891,2023-03-25,58852.88,Paid
892,892,2024-10-21,134254.66,Paid
893,893,2024-11-02,154102.88152266314,Paid
894,894,2023-06-01,153840.20150730887,Paid
895,895,2024-03-10,118045.09,Unpaid
896,896,2023-07-30,196477.04,Unpaid
897,897,2023-04-01,118141.57,Unpaid
898,898,2024-11-07,65288.94,Unpaid
899,899,2023-09-12,164590.48,Paid
900,900,2024-04-23,118256.89,Unpaid
901,901,2023-07-08,110013.08,Paid
902,902,2024-08-15,60467.6,Paid
903,903,2024-12-12,101585.21,Paid
904,904,2024-10-27,141567.1357699399,Paid
905,905,2024-06-08,114952.45,Paid
906,906,2024-01-14,168682.52,Unpaid
907,907,2023-10-09,162748.2215744445,Paid
908,908,2024-12-11,70790.2,Unpaid
909,909,2023-06-28,117758.73,Paid
910,910,2023-10-01,196131.28082235815,Unpaid
911,911,2024-07-09,108370.54,Paid
912,912,2024-08-23,62644.2,Unpaid
913,913,2024-03-03,122686.88,Paid
914,914,2024-12-23,155832.41,Unpaid
915,915,2024-02-26,121503.82,Unpaid
916,916,2024-07-17,179475.65,Unpaid
917,917,2023-02-01,97000.01873473282,Unpaid
918,918,2024-02-26,121553.28969497657,Unpaid
919,919,2024-08-28,57765.96,Paid
920,920,2024-07-10,174028.8908467057,Paid
921,921,2023-11-28,162868.79,Paid
922,922,2024-09-27,145396.44,Unpaid
923,923,2023-09-11,149139.07,Unpaid
924,924,2023-11-08,121274.87573012854,Paid
925,925,2023-10-02,127056.29,Paid
926,926,2024-11-03,88593.73924020598,Unpaid
927,927,2024-09-25,142436.17,Paid
928,928,2023-10-02,137835.63,Paid
929,929,2024-08-17,58843.59,Unpaid
930,930,2023-01-11,120449.17,Unpaid
931,931,2023-06-04,106699.8,Paid
932,932,2024-05-29,63054.18,Unpaid
933,933,2024-11-07,180194.88,Paid
934,934,2023-11-26,173977.33776112876,Unpaid
935,935,2024-01-08,143846.50485989067,Unpaid
936,936,2024-07-21,113496.93576601375,Unpaid
937,937,2023-08-27,156115.37,Paid
938,938,2024-10-05,112437.52,Unpaid
939,939,2024-06-18,160138.25,Paid
940,940,2024-03-07,161184.99697539886,Unpaid
941,941,2023-08-02,109562.86,Paid
942,942,2024-12-25,195066.2,Unpaid
943,943,2023-11-13,146407.33,Paid
944,944,2024-04-18,91500.34,Paid
945,945,2024-09-01,162441.72,Unpaid
946,946,2024-04-11,65000.68,Paid
947,947,2024-06-05,107638.28,Paid
948,948,2023-12-03,158447.5,Unpaid
949,949,2024-06-22,56516.04242907868,Unpaid
950,950,2024-08-25,173107.46,Unpaid
951,951,2023-10-31,135428.70137220525,Paid
952,952,2024-04-27,183256.62,Paid
953,953,2023-10-08,57215.67,Paid
954,954,2024-12-21,174612.04,Paid
955,955,2023-04-18,147950.0,Unpaid
956,956,2024-08-12,141882.9,Unpaid
957,957,2024-06-17,127971.81,Unpaid
958,958,2024-02-13,184827.83,Unpaid
959,959,2023-03-15,145165.41,Paid
960,960,2024-02-21,173555.36,Paid
961,961,2024-06-30,197179.91,Paid
962,962,2024-02-29,157942.53,Unpaid
963,963,2024-03-30,57093.45,Unpaid
964,964,2023-02-13,128281.87,Paid
965,965,2023-05-29,159956.57968651503,Paid
966,966,2024-11-05,148446.31,Paid
967,967,2023-01-28,180345.51,Unpaid
968,968,2024-05-01,52116.3,Paid
969,969,2024-01-05,110463.37,Paid
970,970,2024-01-10,114001.28,Paid
971,971,2024-09-16,114412.69,Paid
972,972,2023-08-21,142737.81,Paid
973,973,2023-03-25,169573.78,Unpaid
974,974,2024-04-25,93443.04,Unpaid
975,975,2023-02-08,146049.9367084756,Paid
976,976,2023-05-31,176579.24,Unpaid
977,977,2024-03-30,180791.87,Paid
978,978,2023-11-04,138716.71727686535,Unpaid
979,979,2023-05-20,91758.75,Unpaid
980,980,2024-06-30,173206.13,Paid
981,981,2024-07-29,178542.74728830828,Unpaid
982,982,2024-06-12,133868.12,Paid
983,983,2023-12-28,73321.78,Paid
984,984,2024-04-11,167177.49,Unpaid
985,985,2023-01-17,123775.83188472627,Unpaid
986,986,2024-06-13,86347.48,Paid
987,987,2024-11-10,188794.44,Unpaid
988,988,2023-05-15,114934.91,Unpaid
989,989,2023-06-14,125602.57932976136,Paid
990,990,2024-12-10,108927.25908728623,Paid
991,991,2024-11-26,135780.76,Unpaid
992,992,2024-06-12,91105.38374769205,Paid
993,993,2024-08-08,197909.34,Unpaid
994,994,2023-04-14,52507.66,Paid
995,995,2023-02-06,86639.19,Paid
996,996,2023-06-02,117876.24,Paid
997,997,2024-07-28,165655.44686441016,Paid
998,998,2023-07-24,136175.05170539915,Unpaid
999,999,2023-08-24,161358.7028478786,Unpaid
1000,1000,2024-10-21,65924.63,Paid
1001,1001,2024-01-02,64227.66,Paid
1002,1002,2023-10-22,110479.04842774327,Paid
1003,1003,2023-01-29,89964.79,Unpaid
1004,1004,2024-11-27,198331.24,Paid
1005,1005,2023-01-10,97009.61,Paid
1006,1006,2023-08-01,131141.9,Paid
1007,1007,2023-10-19,136993.18,Unpaid
1008,1008,2023-06-14,115148.85,Paid
1009,1009,2024-05-09,150711.23,Unpaid
1010,1010,2024-02-17,148648.42,Unpaid
1011,1011,2024-10-20,113519.39,Paid
1012,1012,2023-10-03,142590.81,Paid
1013,1013,2023-07-12,108236.89,Paid
1014,1014,2024-03-18,115849.53,Unpaid
1015,1015,2024-01-25,54962.22,Paid
1016,1016,2023-10-01,128729.26072117296,Unpaid
1017,1017,2023-01-16,179284.48,Paid
1018,1018,2024-12-02,172689.91,Paid
1019,1019,2024-03-07,169330.93,Unpaid
1020,1020,2024-02-22,113317.25,Paid
1021,1021,2024-08-09,160522.17,Paid
1022,1022,2023-07-30,175270.68,Unpaid
1023,1023,2023-03-18,54862.89,Unpaid
1024,1024,2024-02-24,54158.6,Unpaid
1025,1025,2023-06-17,86024.45,Unpaid
1026,1026,2024-07-15,181104.25,Paid
1027,1027,2024-12-05,149791.42,Unpaid
1028,1028,2023-02-24,138051.73,Unpaid
1029,1029,2024-08-01,161977.45133047173,Paid
1030,1030,2023-06-01,123668.04,Unpaid
1031,1031,2024-04-15,169039.67,Unpaid
1032,1032,2024-09-08,58756.27,Unpaid
1033,1033,2023-04-14,89994.58,Paid
1034,1034,2023-07-22,182096.2406247385,Unpaid
1035,1035,2023-10-15,60270.889063898314,Unpaid
1036,1036,2023-01-21,174755.46,Unpaid
1037,1037,2024-04-23,92310.78607647422,Paid
1038,1038,2023-05-23,155843.87,Unpaid
1039,1039,2024-08-30,181127.46,Paid
1040,1040,2024-10-17,142641.21454744882,Unpaid
1041,1041,2024-01-01,149655.84,Paid
1042,1042,2024-03-04,180770.35,Paid
1043,1043,2023-04-23,200944.94056288665,Unpaid
1044,1044,2023-02-08,141592.88,Unpaid
1045,1045,2024-05-19,184486.98749635552,Paid
1046,1046,2024-04-20,56862.2,Unpaid
1047,1047,2023-07-31,194177.6405586614,Paid
1048,1048,2024-12-10,152694.09,Unpaid
1049,1049,2023-08-21,172873.75,Unpaid
1050,1050,2023-10-17,174020.96,Paid
1051,1051,2023-01-20,74474.75,Unpaid
1052,1052,2024-02-24,190335.81,Paid
1053,1053,2024-04-11,134351.63,Paid
1054,1054,2024-03-03,136198.11,Paid
1055,1055,2023-03-09,164480.48248242805,Unpaid
1056,1056,2023-06-26,157516.59,Unpaid
1057,1057,2024-11-10,108163.07,Paid
1058,1058,2024-04-18,144237.17,Paid
1059,1059,2024-09-07,73782.09,Unpaid
1060,1060,2024-12-20,87482.26,Paid
1061,1061,2023-03-21,63222.27,Unpaid
1062,1062,2023-01-15,67329.58,Unpaid
1063,1063,2024-03-23,63354.16,Unpaid
1064,1064,2024-01-28,176238.86,Paid
1065,1065,2023-04-05,59800.67,Paid
1066,1066,2023-03-14,189476.07623444512,Unpaid
1067,1067,2024-08-10,118762.89,Paid
1068,1068,2023-04-18,198353.56,Unpaid
1069,1069,2024-10-02,190780.99,Unpaid
1070,1070,2024-09-24,133626.29,Paid
1071,1071,2024-09-29,92508.97497512556,Paid
1072,1072,2024-12-04,127340.77,Unpaid
1073,1073,2023-09-15,76962.51,Unpaid
1074,1074,2023-04-18,187801.94,Unpaid
1075,1075,2024-11-13,53066.51,Paid
1076,1076,2023-03-24,99609.27,Unpaid
1077,1077,2024-06-07,140766.28,Unpaid
1078,1078,2024-12-05,62404.31,Paid
1079,1079,2024-04-22,111102.45,Paid
1080,1080,2023-08-04,190352.4414537372,Paid
1081,1081,2024-09-25,100650.89,Paid
1082,1082,2024-08-14,59297.73452879134,Paid
1083,1083,2024-01-07,126845.26,Unpaid
1084,1084,2023-01-28,142835.57,Paid
1085,1085,2023-02-16,91764.88,Unpaid
1086,1086,2024-06-11,112562.54,Paid
1087,1087,2023-03-26,86408.07,Paid
1088,1088,2024-12-14,127752.8086609933,Unpaid
1089,1089,2023-01-09,168571.79,Paid
1090,1090,2024-05-09,158817.90869870599,Paid
1091,1091,2023-07-23,156754.29,Paid
1092,1092,2024-03-07,165423.84,Unpaid
1093,1093,2024-11-21,86651.3,Paid
1094,1094,2024-01-26,140240.04,Paid
1095,1095,2023-04-05,54610.5,Unpaid
1096,1096,2024-02-29,120379.96402979353,Paid
1097,1097,2023-11-30,121854.43,Unpaid
1098,1098,2023-02-13,131730.12,Paid
1099,1099,2024-08-13,121998.43,Paid
1100,1100,2024-01-15,54881.5,Unpaid
1101,1101,2024-01-25,184819.05061757023,Paid
1102,1102,2024-04-16,61031.09,Paid
1103,1103,2024-04-21,185461.26,Paid
1104,1104,2023-03-28,198793.51,Paid
1105,1105,2023-11-02,170900.61,Paid
1106,1106,2023-05-30,51742.59,Paid
1107,1107,2023-04-11,86670.92,Paid
1108,1108,2023-05-12,75757.31,Unpaid
1109,1109,2023-10-09,112401.34,Unpaid
1110,1110,2023-10-21,122231.91692240132,Paid
1111,1111,2024-11-06,133195.69495833022,Unpaid
1112,1112,2024-11-29,110603.94,Unpaid
1113,1113,2024-02-04,55096.62,Paid
1114,1114,2024-09-21,183632.06,Unpaid
1115,1115,2024-05-16,173796.15,Paid
1116,1116,2023-08-09,68453.09,Unpaid
1117,1117,2023-10-27,88332.92,Unpaid
1118,1118,2023-11-12,164710.84753864916,Unpaid
1119,1119,2024-05-10,59064.99,Unpaid
1120,1120,2024-06-19,85842.01,Unpaid
1121,1121,2023-09-08,140120.75,Unpaid
1122,1122,2024-10-24,198795.16,Unpaid
1123,1123,2024-06-22,82388.53,Paid
1124,1124,2023-10-12,143816.93,Paid
1125,1125,2024-04-02,176489.31,Unpaid
1126,1126,2024-11-12,90260.7,Paid
1127,1127,2024-08-09,94205.10868448591,Paid
1128,1128,2023-03-19,186528.14,Unpaid
1129,1129,2024-10-22,144507.74422177728,Unpaid
1130,1130,2024-12-02,136080.62,Paid
1131,1131,2023-05-17,56359.29312191418,Paid
1132,1132,2023-05-10,75621.65,Unpaid
1133,1133,2024-05-04,163649.09456064366,Paid
1134,1134,2023-02-08,154846.25,Unpaid
1135,1135,2024-09-08,140992.49,Unpaid
1136,1136,2024-08-12,55130.16,Paid
1137,1137,2023-07-10,175415.87,Paid
1138,1138,2024-01-07,64509.21,Unpaid
1139,1139,2023-06-20,109777.29,Unpaid
1140,1140,2023-08-31,105045.70824601734,Paid
1141,1141,2023-09-12,111904.56521867185,Unpaid
1142,1142,2023-08-08,177703.7207022922,Paid
1143,1143,2024-08-20,177007.46,Paid
1144,1144,2024-03-20,95074.6,Paid
1145,1145,2024-08-10,130279.77675921208,Paid
1146,1146,2023-07-18,55074.05,Paid
1147,1147,2023-07-30,133770.86091981534,Unpaid
1148,1148,2024-08-29,92785.73,Unpaid
1149,1149,2023-12-22,73722.49,Unpaid
1150,1150,2024-09-10,74529.62,Paid
1151,1151,2024-03-09,155237.04,Paid
1152,1152,2024-02-14,49112.347643106266,Unpaid
1153,1153,2023-03-17,155689.65,Paid
1154,1154,2023-11-20,190694.9274674071,Unpaid
1155,1155,2023-06-12,183885.4,Paid
1156,1156,2024-10-31,169815.73801007256,Paid
1157,1157,2023-08-03,123052.84123087107,Unpaid
1158,1158,2024-01-13,103394.18,Unpaid
1159,1159,2023-08-20,192597.27664356524,Unpaid
1160,1160,2024-10-26,163225.71,Unpaid
1161,1161,2023-09-13,160622.38,Paid
1162,1162,2023-02-19,78033.3,Unpaid
1163,1163,2024-03-26,74851.09928289203,Paid
1164,1164,2024-10-21,182779.42,Unpaid
1165,1165,2023-02-16,106083.37,Paid
1166,1166,2023-03-05,72173.46117881866,Unpaid
1167,1167,2023-11-25,93624.65,Unpaid
1168,1168,2023-09-26,110861.13168631628,Unpaid
1169,1169,2024-05-25,115897.58483540495,Unpaid
1170,1170,2024-02-16,135073.17,Unpaid
1171,1171,2024-11-19,140929.3889909687,Unpaid
1172,1172,2024-09-29,197126.62393772023,Paid
1173,1173,2023-06-21,76707.36,Unpaid
1174,1174,2023-11-09,61297.03,Paid
1175,1175,2024-09-24,186840.64,Unpaid
1176,1176,2023-05-30,92043.08,Unpaid
1177,1177,2023-08-23,152446.23,Paid
1178,1178,2024-08-09,135518.16965451598,Unpaid
1179,1179,2024-10-31,171106.84,Paid
1180,1180,2023-05-03,73170.23,Unpaid
1181,1181,2023-03-05,103698.92,Unpaid
1182,1182,2023-11-29,168334.0702057764,Unpaid
1183,1183,2024-09-09,169503.64,Paid
1184,1184,2024-10-10,169001.37755208169,Unpaid
1185,1185,2024-08-30,152954.81,Paid
1186,1186,2023-08-21,59611.799903074476,Paid
1187,1187,2024-03-28,56371.67,Unpaid
1188,1188,2024-03-14,89385.26,Paid
1189,1189,2024-09-11,142117.55,Paid
1190,1190,2023-04-02,153580.1207925285,Paid
1191,1191,2024-08-21,135433.54,Paid
1192,1192,2024-06-01,133197.37503002293,Unpaid
1193,1193,2024-01-27,114081.56,Paid
1194,1194,2023-01-15,63146.99106199782,Paid
1195,1195,2024-07-10,141523.55,Unpaid
1196,1196,2023-05-27,197563.7,Unpaid
1197,1197,2023-07-18,70085.7,Paid
1198,1198,2024-04-19,76984.30479524012,Paid
1199,1199,2023-03-17,175740.96,Paid
1200,1200,2023-01-21,59845.00235112451,Unpaid
1201,1201,2024-08-17,173174.04,Paid
1202,1202,2024-01-14,176084.63688347992,Unpaid
1203,1203,2023-07-29,163863.7224755032,Unpaid
1204,1204,2024-08-26,64198.603952799414,Unpaid
1205,1205,2024-08-01,197670.1828054901,Paid
1206,1206,2024-08-19,114190.26,Paid
1207,1207,2023-11-05,95474.6582036417,Paid
1208,1208,2023-09-18,70769.41,Paid
1209,1209,2024-04-10,192833.2,Unpaid
1210,1210,2023-01-18,171898.65,Paid
1211,1211,2024-06-20,105208.57,Paid
1212,1212,2024-03-23,146139.97807150963,Unpaid
1213,1213,2024-05-10,116294.34081951811,Paid
